01-010032TC,6cb11ea575974fd674255c7ac68bc67e
05-050105TP,d977a2a1c7ff2c7626e58b56608b576c
05-050203TC,3ae605d2b3b9c02b245e347ef8d76cca
01-110304-11030404A,d977a2a1c7ff2c7626e58b56608b576c
04-040016TM,9419ac7b14b927a35392df1206b662a5
01-010010TM,8875160051166fae04d0e9488275b867
01-010056TM,c4c5187e346d28891f3aa78ac4ae5d86
03-030042TP,d977a2a1c7ff2c7626e58b56608b576c
05-050303TP,3baf8294f342ef57a23dda7f24b84723
03-030042TM,d977a2a1c7ff2c7626e58b56608b576c
01-010015A,507ad324966b8b00a68bef55c36624a3
01-080101-010111TC,7cd32be38295453f72ce9f0c6bca9f03
04-040012TC,e366907f2668a31a23988aea7a08232d
05-050303TC,df06acf56eb967b330d5b4c870ed029f
01-010010TP,4e65e162b47d64c910d83758f34b32a5
01-010056TP,921d07a878630dca8ac2751f56c28f22
05-050305A,f8821589ef5fdd9120fbd2aff304eec0
04-040001TM,d977a2a1c7ff2c7626e58b56608b576c
04-040020A,5d5609353eeae82b410a70830095b5b7
05-0709-070906AA,1d10f1f6af396db708ccf4ee098150ca
01-010067TC,bbe42b101b0df60ce51714a09105540e
01-080101-010111TP,058ef1f09306e32acf608518bbc24dc3
01-080101-010111TM,aad9505a2dd0c8bc118c901a1a87b026
01-010045TM,a0e66fbb3a80f46243aa89c973e6aef5
05-050314TP,451d116ee64b5aa6bf3d70e50dc98460
902-0204-02040102STC,c0b1a12ad61033eb94a39e2570359792
03-030008A,7cd6cd009cd0d26730b7d958f6e267ec
01-010014A,4c3e0f8bf29b36495b9e39864bd6018a
05-0709-070910TC,8ef4cd605a3cf46667f8182712494327
05-0709-070910TM,8d7e340b825b66d5861497c1e780ddc2
01-010045TP,bab1a6d4f92a9f4f67eed11b1a18e537
05-050314TC,7c81ed8327f94681ddb71d7a034dd2ae
902-0204-02040101ATC,nuevo
05-050306A,781bbd8f0bd4f4011ad0c5aa657b3dfd
902-0204-02040102STP,3aaca972ed6b482233e0c25e5d20bf98
05-0709-070906BA,90d8ac6682832f94ac5098dfcf75478f
01-010056TC,1a49785ca7a983cca90a64e4bf74ea5e
902-0204-02040101ATM,5e654279ad72ebc7194dbe6176127b5c
03-030064TC,eb5b231454917e91b294f86e1de3deb9
01-010010TC,3a1b077eb8cc5f3043f3896f7ca524ee
03-030066TM,d977a2a1c7ff2c7626e58b56608b576c
01-010013A,28ddf52f7363e483276851739081bf42
03-030007A,579b7c35249992b5fac0d0589ce389a5
786ec56dea11e219899fc3f56cae75xx,e7d373c8d6954772ef5b1e1f2f669xxx
01-010037A,d977a2a1c7ff2c7626e58b56608b576c
03-030066TP,d977a2a1c7ff2c7626e58b56608b576c
05-050303A,f148727e7d1763d473f4e7d50a0d0537
05-0709-070910TP,3e431fb07fb0f6c9694ec63ca9dc0768
01-010045TC,161ae6edf106a7bc11dfb812c98f99d1
03-030077TC,d977a2a1c7ff2c7626e58b56608b576c
03-030031TC,bc913b77e26c919ce5e83c72446af737
03-030077TM,d977a2a1c7ff2c7626e58b56608b576c
01-010023TM,d977a2a1c7ff2c7626e58b56608b576c
03-030031TP,247432c01f15983b177c524b0e8197e4
01-010012A,ab1c9072542d8abe5e1e1f22e50d62e3
05-050009TC,fef84f93db9651d6600d6c8a708afce2
01-010036A,2b3c585c8b4dc91d91587e9174eddda7
03-030006A,2449228716b6538cd66d5bc8c14cf808
05-050009TM,0f005e63dde286f8e3058b771f9337b8
03-030077TP,d977a2a1c7ff2c7626e58b56608b576c
01-010023TP,d977a2a1c7ff2c7626e58b56608b576c
05-050205TP,c980546ac28c1898ef8532c6ac4dd9ad
05-050304A,e876d5ecab2c294d26cd82e36841d4e1
05-050009TP,d10fec61808a7040d47b8ca917d63023
05-050205TM,d977a2a1c7ff2c7626e58b56608b576c
04-040014TP,0defa52e30cb2325fa7a2ac126c3721d
03-030042TC,d977a2a1c7ff2c7626e58b56608b576c
05-050205TC,136010479b81bec4839cd44ca875e0da
04-040014TM,fca3f688af13cc97c5e08c9d3cdb5ec4
03-02010301-030089TM,d977a2a1c7ff2c7626e58b56608b576c
03-030063TP,a833233e2e03e593e2d30c2773f0fb79
01-010012TM,6f72271fbac9135f47f39e1c185853e0
01-080101-010091TP,57e7227348ca37d06fb92f906bf0bf2c
01-010058TP,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010091TM,3485dcb96c4cad67ffca40b22f7a021a
01-010058TM,d977a2a1c7ff2c7626e58b56608b576c
04-040008A,3fd86bfe2420be3b8e76972fdbf8842b
01-010012TP,49b8257d7e012631306f79bbc7383138
03-030061A,33ee573ea2fb8cdd174636fb673e44d9
01-010023TC,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030086A,d977a2a1c7ff2c7626e58b56608b576c
05-050003TC,59e2c60c299b11bf1878b7c12928704b
03-030074TC,d977a2a1c7ff2c7626e58b56608b576c
