Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2013	01	Europa	UE-27_2007	50	Zaragoza	50067	Calatayud	6	Hombre	30,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50067	Calatayud	6	Mujer	37,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	9,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	10,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	39,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	56,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50251	Tarazona	6	Hombre	21,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50251	Tarazona	6	Mujer	26,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50272	Utebo	6	Hombre	23,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50272	Utebo	6	Mujer	22,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50297	Zaragoza	7	Hombre	2375,0
2013	01	Europa	UE-27_2007	50	Zaragoza	50297	Zaragoza	7	Mujer	2792,0
2013	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	18,0
2013	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	16,0
2013	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	16,0
2013	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	17,0
2013	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	20,0
2013	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	24,0
2013	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	6,0
2013	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	8,0
2013	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	15,0
2013	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	18,0
2013	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	8,0
2013	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	15,0
2013	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	19,0
2013	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	21,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	16,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	16,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	5,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	421,0
2013	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	470,0
2013	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1,0
2013	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4,0
2013	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	4,0
2013	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1,0
2013	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	6,0
2013	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	5,0
2013	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	3,0
2013	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2013	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	48,0
2013	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	46,0
2013	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	2,0
2013	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	2,0
2013	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	7,0
2013	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	5,0
2013	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2,0
2013	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	1,0
2013	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	5,0
2013	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3,0
2013	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	1,0
2013	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4,0
2013	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2013	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2013	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	101,0
2013	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	92,0
2013	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	5,0
2013	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	7,0
2013	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7,0
2013	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	32,0
2013	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	38,0
2013	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	18,0
2013	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	22,0
2013	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	4,0
2013	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12,0
2013	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8,0
2013	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	5,0
2013	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	25,0
2013	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	41,0
2013	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	9,0
2013	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	16,0
2013	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2013	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2013	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	5,0
2013	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	6,0
2013	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2013	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	7,0
2013	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2013	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	675,0
2013	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	915,0
2013	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	71,0
2013	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	60,0
2013	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	15,0
2013	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	23,0
2013	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	297,0
2013	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	309,0
2013	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	71,0
2013	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	80,0
2013	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	50,0
2013	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	55,0
2013	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	50,0
2013	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	60,0
2013	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	253,0
2013	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	238,0
2013	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	61,0
2013	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	56,0
2013	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4,0
2013	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6,0
2013	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	61,0
2013	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	64,0
2013	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	60,0
2013	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	53,0
2013	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	13,0
2013	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	10,0
2013	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	3167,0
2013	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	3374,0
2013	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	2,0
2013	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	1,0
2013	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	9,0
2013	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6,0
2013	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	3,0
2013	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1,0
2013	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1,0
2013	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	2,0
2013	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	2,0
2013	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	5,0
2013	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	6,0
2013	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10,0
2013	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2,0
2013	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5,0
2013	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2013	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2013	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	4,0
2013	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	242,0
2013	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	196,0
2013	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	2,0
2013	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	5,0
2013	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	1,0
2013	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4,0
2013	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2013	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	7,0
2013	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	7,0
2013	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	2,0
2013	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2013	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2013	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	70,0
2013	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	87,0
2014	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	94,0
2014	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	82,0
2014	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	28,0
2014	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	33,0
2014	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	334,0
2014	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	325,0
2014	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	134,0
2014	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	138,0
2014	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	63,0
2014	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	83,0
2014	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	68,0
2014	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	66,0
2014	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	180,0
2014	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	172,0
2014	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	38,0
2014	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	53,0
2014	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	15,0
2014	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	17,0
2014	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	43,0
2014	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	61,0
2014	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	23,0
2014	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	28,0
2014	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	29,0
2014	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	26,0
2014	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	3091,0
2014	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	3564,0
2014	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	18,0
2014	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	15,0
2014	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	13,0
2014	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	16,0
2014	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	21,0
2014	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	27,0
2014	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	10,0
2014	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	11,0
2014	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	15,0
2014	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	15,0
2014	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	9,0
2014	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	14,0
2014	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	18,0
2014	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	21,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	18,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	17,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	4,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	450,0
2014	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	492,0
2014	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1,0
2014	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4,0
2014	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	2,0
2014	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1,0
2014	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	7,0
2014	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	5,0
2014	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2014	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	4,0
2014	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2014	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	47,0
2014	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	52,0
2014	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	4,0
2014	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	4,0
2014	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1,0
2014	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	6,0
2014	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	9,0
2014	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	1,0
2014	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	1,0
2014	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	8,0
2014	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3,0
2014	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	1,0
2014	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4,0
2014	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2014	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	91,0
2014	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	94,0
2014	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	6,0
2014	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	9,0
2014	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	1,0
2014	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7,0
2014	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	35,0
2014	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	41,0
2014	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	18,0
2014	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	23,0
2014	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	5,0
2014	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12,0
2014	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8,0
2014	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6,0
2014	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	23,0
2014	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	40,0
2014	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	11,0
2014	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	16,0
2014	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2014	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4,0
2014	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	5,0
2014	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	6,0
2014	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2014	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	6,0
2014	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2014	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2014	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	706,0
2014	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	950,0
2014	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	77,0
2014	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	64,0
2014	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	20,0
2014	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	27,0
2014	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	318,0
2014	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	335,0
2014	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	82,0
2014	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	92,0
2014	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	53,0
2014	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	57,0
2014	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	60,0
2014	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	70,0
2014	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	272,0
2014	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	255,0
2014	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	63,0
2014	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	64,0
2014	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	6,0
2014	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	8,0
2014	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	66,0
2014	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	73,0
2014	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	64,0
2014	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	63,0
2014	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	16,0
2014	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	11,0
2014	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	3458,0
2014	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	3635,0
2014	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	4,0
2014	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	1,0
2014	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	10,0
2014	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6,0
2014	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	2,0
2014	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1,0
2014	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1,0
2014	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1,0
2014	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	2,0
2014	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2014	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	2,0
2014	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	4,0
2014	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	6,0
2014	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10,0
2014	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2,0
2014	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	5,0
2014	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2,0
2014	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2014	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2014	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	4,0
2014	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	249,0
2014	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	206,0
2014	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1,0
2014	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	2,0
2014	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1,0
2014	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	3,0
2014	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	6,0
2014	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2,0
2014	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4,0
2014	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2014	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2014	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	9,0
2014	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	7,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	74,0
2014	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	94,0
2016	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	114,0
2016	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	94,0
2016	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	35,0
2016	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	37,0
2016	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	420,0
