Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
22218	Senés de Alcubierre	2015	52,0	43,0	35,0	8,0	0,0	0,0	35,0	81,3953488372093
22218	Senés de Alcubierre	2016	49,0	43,0	33,0	10,0	0,0	0,0	33,0	76,7441860465116
22218	Senés de Alcubierre	2019	41,0	39,0	34,0	5,0	0,0	0,0	34,0	87,1794871794872
22220	Sesa	2008	250,0	219,0	181,0	38,0	5,0	0,0	176,0	82,648401826484
22220	Sesa	2011	225,0	192,0	138,0	54,0	2,0	5,0	131,0	71,875
22220	Sesa	2015	202,0	169,0	123,0	46,0	1,0	2,0	120,0	72,7810650887574
22220	Sesa	2016	190,0	166,0	126,0	40,0	1,0	2,0	123,0	75,9036144578313
22220	Sesa	2019	167,0	147,0	106,0	41,0	1,0	1,0	104,0	72,108843537415
22221	Sesué	2008	116,0	103,0	63,0	40,0	0,0	0,0	63,0	61,1650485436893
22221	Sesué	2011	127,0	108,0	70,0	38,0	1,0	5,0	64,0	64,8148148148148
22221	Sesué	2015	116,0	80,0	60,0	20,0	1,0	0,0	59,0	75,0
22221	Sesué	2016	119,0	84,0	58,0	26,0	0,0	0,0	58,0	69,047619047619
22221	Sesué	2019	127,0	92,0	56,0	36,0	1,0	0,0	55,0	60,8695652173913
22222	Siétamo	2008	588,0	482,0	384,0	98,0	3,0	4,0	377,0	79,6680497925311
22222	Siétamo	2011	665,0	510,0	367,0	143,0	2,0	6,0	359,0	71,9607843137255
22222	Siétamo	2015	675,0	527,0	390,0	137,0	1,0	5,0	384,0	74,0037950664137
22222	Siétamo	2016	672,0	530,0	384,0	146,0	5,0	3,0	376,0	72,4528301886792
22222	Siétamo	2019	664,0	516,0	379,0	137,0	2,0	6,0	371,0	73,4496124031008
22223	Sopeira	2008	106,0	97,0	61,0	36,0	0,0	2,0	59,0	62,8865979381443
22223	Sopeira	2011	120,0	92,0	65,0	27,0	1,0	3,0	61,0	70,6521739130435
22223	Sopeira	2015	107,0	79,0	63,0	16,0	1,0	0,0	62,0	79,746835443038
22223	Sopeira	2016	99,0	75,0	58,0	17,0	0,0	0,0	58,0	77,3333333333333
22223	Sopeira	2019	94,0	77,0	60,0	17,0	1,0	2,0	57,0	77,9220779220779
22225	Tamarite de Litera	2008	3703,0	2901,0	2076,0	825,0	23,0	40,0	2013,0	71,5615305067218
22225	Tamarite de Litera	2011	3730,0	2784,0	1839,0	945,0	34,0	42,0	1763,0	66,0560344827586
22225	Tamarite de Litera	2015	3604,0	2691,0	1850,0	841,0	32,0	24,0	1794,0	68,7476774433296
22225	Tamarite de Litera	2016	3538,0	2679,0	1700,0	979,0	35,0	17,0	1648,0	63,4565136244867
22225	Tamarite de Litera	2019	3528,0	2606,0	1638,0	968,0	26,0	20,0	1592,0	62,8549501151189
22226	Tardienta	2008	1022,0	875,0	718,0	157,0	9,0	5,0	704,0	82,0571428571429
22226	Tardienta	2011	1007,0	823,0	640,0	183,0	13,0	11,0	616,0	77,7642770352369
22226	Tardienta	2015	1005,0	774,0	591,0	183,0	2,0	2,0	587,0	76,3565891472868
22226	Tardienta	2016	985,0	767,0	570,0	197,0	8,0	10,0	552,0	74,3155149934811
22226	Tardienta	2019	952,0	761,0	537,0	224,0	7,0	13,0	517,0	70,5650459921156
22227	Tella-Sin	2008	290,0	244,0	178,0	66,0	2,0	2,0	174,0	72,9508196721311
22227	Tella-Sin	2011	266,0	225,0	172,0	53,0	4,0	3,0	165,0	76,4444444444444
22227	Tella-Sin	2015	260,0	211,0	153,0	58,0	2,0	3,0	148,0	72,5118483412322
22227	Tella-Sin	2016	249,0	206,0	163,0	43,0	3,0	3,0	157,0	79,126213592233
22227	Tella-Sin	2019	226,0	200,0	140,0	60,0	0,0	2,0	138,0	70,0
22228	Tierz	2008	585,0	464,0	387,0	77,0	1,0	8,0	378,0	83,4051724137931
22228	Tierz	2011	691,0	501,0	382,0	119,0	13,0	15,0	354,0	76,24750499002
22228	Tierz	2015	734,0	505,0	409,0	96,0	2,0	3,0	404,0	80,990099009901
22228	Tierz	2016	742,0	514,0	364,0	150,0	4,0	5,0	355,0	70,8171206225681
22228	Tierz	2019	758,0	532,0	371,0	161,0	7,0	4,0	360,0	69,7368421052632
22229	Tolva	2008	193,0	149,0	108,0	41,0	3,0	0,0	105,0	72,4832214765101
22229	Tolva	2011	171,0	127,0	93,0	34,0	4,0	4,0	85,0	73,2283464566929
22229	Tolva	2015	148,0	114,0	81,0	33,0	0,0	0,0	81,0	71,0526315789474
22229	Tolva	2016	137,0	114,0	80,0	34,0	0,0	1,0	79,0	70,1754385964912
22229	Tolva	2019	123,0	107,0	70,0	37,0	0,0	2,0	68,0	65,4205607476635
22230	Torla-Ordesa	2008	319,0	295,0	227,0	68,0	0,0	3,0	224,0	76,9491525423729
22230	Torla-Ordesa	2011	328,0	302,0	234,0	68,0	3,0	11,0	220,0	77,4834437086093
22230	Torla-Ordesa	2015	293,0	290,0	224,0	66,0	1,0	2,0	221,0	77,2413793103448
22230	Torla-Ordesa	2016	306,0	284,0	216,0	68,0	0,0	1,0	215,0	76,056338028169
22230	Torla-Ordesa	2019	298,0	291,0	209,0	82,0	2,0	4,0	203,0	71,8213058419244
22232	Torralba de Aragón	2008	118,0	103,0	87,0	16,0	1,0	3,0	83,0	84,4660194174757
22232	Torralba de Aragón	2011	111,0	98,0	78,0	20,0	3,0	0,0	75,0	79,5918367346939
22232	Torralba de Aragón	2015	113,0	96,0	73,0	23,0	3,0	2,0	68,0	76,0416666666667
22232	Torralba de Aragón	2016	114,0	93,0	71,0	22,0	2,0	1,0	68,0	76,3440860215054
22232	Torralba de Aragón	2019	103,0	88,0	61,0	27,0	0,0	2,0	59,0	69,3181818181818
22233	Torre la Ribera	2008	119,0	99,0	76,0	23,0	0,0	0,0	76,0	76,7676767676768
22233	Torre la Ribera	2011	117,0	94,0	69,0	25,0	0,0	0,0	69,0	73,4042553191489
22233	Torre la Ribera	2015	106,0	82,0	61,0	21,0	0,0	0,0	61,0	74,390243902439
22233	Torre la Ribera	2016	104,0	82,0	57,0	25,0	0,0	3,0	54,0	69,5121951219512
22233	Torre la Ribera	2019	102,0	81,0	53,0	28,0	0,0	0,0	53,0	65,4320987654321
22234	Torrente de Cinca	2008	1021,0	841,0	657,0	184,0	3,0	7,0	647,0	78,1212841854935
22234	Torrente de Cinca	2011	1276,0	818,0	609,0	209,0	4,0	12,0	593,0	74,4498777506112
22234	Torrente de Cinca	2015	1205,0	802,0	600,0	202,0	3,0	7,0	590,0	74,8129675810474
22234	Torrente de Cinca	2016	1187,0	794,0	552,0	242,0	8,0	3,0	541,0	69,5214105793451
22234	Torrente de Cinca	2019	1148,0	743,0	498,0	245,0	7,0	5,0	486,0	67,0255720053836
22235	Torres de Alcanadre	2008	116,0	107,0	89,0	18,0	4,0	0,0	85,0	83,1775700934579
22235	Torres de Alcanadre	2011	106,0	101,0	88,0	13,0	1,0	1,0	86,0	87,1287128712871
22235	Torres de Alcanadre	2015	103,0	100,0	77,0	23,0	0,0	0,0	77,0	77,0
22235	Torres de Alcanadre	2016	107,0	98,0	76,0	22,0	0,0	1,0	75,0	77,5510204081633
22235	Torres de Alcanadre	2019	92,0	88,0	69,0	19,0	1,0	1,0	67,0	78,4090909090909
22236	Torres de Barbués	2008	324,0	292,0	251,0	41,0	0,0	1,0	250,0	85,958904109589
22236	Torres de Barbués	2011	303,0	266,0	213,0	53,0	0,0	3,0	210,0	80,0751879699248
22236	Torres de Barbués	2015	293,0	249,0	199,0	50,0	0,0	1,0	198,0	79,9196787148594
22236	Torres de Barbués	2016	283,0	253,0	200,0	53,0	0,0	0,0	200,0	79,0513833992095
22236	Torres de Barbués	2019	266,0	232,0	190,0	42,0	2,0	2,0	186,0	81,8965517241379
22239	Tramaced	2008	110,0	100,0	86,0	14,0	1,0	7,0	78,0	86,0
22239	Tramaced	2011	100,0	90,0	76,0	14,0	0,0	2,0	74,0	84,4444444444444
22239	Tramaced	2015	97,0	89,0	78,0	11,0	2,0	4,0	72,0	87,6404494382022
22239	Tramaced	2016	110,0	88,0	72,0	16,0	0,0	0,0	72,0	81,8181818181818
22239	Tramaced	2019	99,0	85,0	67,0	18,0	2,0	0,0	65,0	78,8235294117647
22242	Valfarta	2008	99,0	84,0	69,0	15,0	0,0	1,0	68,0	82,1428571428571
22242	Valfarta	2011	87,0	75,0	53,0	22,0	1,0	0,0	52,0	70,6666666666667
22242	Valfarta	2015	73,0	64,0	45,0	19,0	1,0	1,0	43,0	70,3125
22242	Valfarta	2016	72,0	62,0	45,0	17,0	1,0	0,0	44,0	72,5806451612903
22242	Valfarta	2019	69,0	60,0	41,0	19,0	1,0	0,0	40,0	68,3333333333333
22243	Valle de Bardají	2008	53,0	46,0	33,0	13,0	0,0	0,0	33,0	71,7391304347826
22243	Valle de Bardají	2011	50,0	45,0	27,0	18,0	0,0	1,0	26,0	60,0
22243	Valle de Bardají	2015	37,0	45,0	32,0	13,0	0,0	0,0	32,0	71,1111111111111
22243	Valle de Bardají	2016	37,0	45,0	28,0	17,0	0,0	0,0	28,0	62,2222222222222
22243	Valle de Bardají	2019	34,0	43,0	32,0	11,0	1,0	0,0	31,0	74,4186046511628
22244	Valle de Lierp	2008	47,0	62,0	44,0	18,0	0,0	2,0	42,0	70,9677419354839
22244	Valle de Lierp	2011	65,0	62,0	46,0	16,0	2,0	1,0	43,0	74,1935483870968
22244	Valle de Lierp	2015	58,0	52,0	38,0	14,0	0,0	0,0	38,0	73,0769230769231
22244	Valle de Lierp	2016	54,0	52,0	38,0	14,0	1,0	0,0	37,0	73,0769230769231
22244	Valle de Lierp	2019	46,0	42,0	33,0	9,0	1,0	1,0	31,0	78,5714285714286
22245	Velilla de Cinca	2008	482,0	351,0	292,0	59,0	2,0	2,0	288,0	83,1908831908832
22245	Velilla de Cinca	2011	450,0	329,0	261,0	68,0	4,0	3,0	254,0	79,3313069908814
22245	Velilla de Cinca	2015	461,0	306,0	258,0	48,0	1,0	3,0	254,0	84,3137254901961
22245	Velilla de Cinca	2016	442,0	309,0	267,0	42,0	6,0	1,0	260,0	86,4077669902913
22245	Velilla de Cinca	2019	463,0	303,0	222,0	81,0	9,0	3,0	210,0	73,2673267326733
22246	Beranuy	2008	106,0	96,0	68,0	28,0	1,0	1,0	66,0	70,8333333333333
22246	Beranuy	2011	104,0	93,0	63,0	30,0	1,0	0,0	62,0	67,741935483871
22246	Beranuy	2015	97,0	77,0	51,0	26,0	1,0	0,0	50,0	66,2337662337662
22246	Beranuy	2016	92,0	76,0	50,0	26,0	0,0	0,0	50,0	65,7894736842105
22246	Beranuy	2019	78,0	63,0	43,0	20,0	0,0	0,0	43,0	68,2539682539683
22247	Viacamp y Litera	2008	25,0	37,0	21,0	16,0	0,0	2,0	19,0	56,7567567567567
22247	Viacamp y Litera	2011	48,0	31,0	21,0	10,0	1,0	1,0	19,0	67,741935483871
22247	Viacamp y Litera	2015	43,0	30,0	23,0	7,0	1,0	0,0	22,0	76,6666666666667
22247	Viacamp y Litera	2016	42,0	33,0	20,0	13,0	0,0	0,0	20,0	60,6060606060606
22247	Viacamp y Litera	2019	36,0	28,0	18,0	10,0	0,0	0,0	18,0	64,2857142857143
22248	Vicién	2008	116,0	113,0	94,0	19,0	1,0	1,0	92,0	83,1858407079646
22248	Vicién	2011	122,0	119,0	94,0	25,0	2,0	3,0	89,0	78,9915966386555
22248	Vicién	2015	122,0	118,0	92,0	26,0	1,0	0,0	91,0	77,9661016949152
22248	Vicién	2016	126,0	116,0	92,0	24,0	2,0	1,0	89,0	79,3103448275862
22248	Vicién	2019	116,0	103,0	73,0	30,0	0,0	0,0	73,0	70,873786407767
22249	Villanova	2008	156,0	125,0	86,0	39,0	0,0	1,0	85,0	68,8
22249	Villanova	2011	154,0	110,0	83,0	27,0	2,0	0,0	81,0	75,4545454545454
22249	Villanova	2015	159,0	119,0	97,0	22,0	0,0	1,0	96,0	81,5126050420168
22249	Villanova	2016	157,0	116,0	95,0	21,0	0,0	4,0	91,0	81,8965517241379
22249	Villanova	2019	159,0	125,0	93,0	32,0	1,0	1,0	91,0	74,4
22250	Villanúa	2008	478,0	358,0	253,0	105,0	2,0	0,0	251,0	70,6703910614525
22250	Villanúa	2011	492,0	368,0	261,0	107,0	6,0	12,0	243,0	70,9239130434783
22250	Villanúa	2015	475,0	347,0	258,0	89,0	2,0	5,0	251,0	74,3515850144092
22250	Villanúa	2016	435,0	353,0	261,0	92,0	3,0	4,0	254,0	73,9376770538244
22250	Villanúa	2019	447,0	346,0	241,0	105,0	0,0	0,0	241,0	69,6531791907514
22251	Villanueva de Sigena	2008	520,0	414,0	341,0	73,0	5,0	3,0	333,0	82,3671497584541
22251	Villanueva de Sigena	2011	512,0	391,0	288,0	103,0	10,0	4,0	274,0	73,6572890025575
22251	Villanueva de Sigena	2015	434,0	371,0	283,0	88,0	2,0	4,0	277,0	76,2803234501348
22251	Villanueva de Sigena	2016	442,0	364,0	284,0	80,0	0,0	0,0	284,0	78,021978021978
22251	Villanueva de Sigena	2019	394,0	327,0	259,0	68,0	3,0	0,0	256,0	79,2048929663608
22252	Yebra de Basa	2008	152,0	135,0	104,0	31,0	0,0	2,0	102,0	77,037037037037
22252	Yebra de Basa	2011	155,0	130,0	98,0	32,0	2,0	5,0	91,0	75,3846153846154
22252	Yebra de Basa	2015	142,0	122,0	93,0	29,0	2,0	1,0	90,0	76,2295081967213
22252	Yebra de Basa	2016	142,0	121,0	86,0	35,0	5,0	0,0	81,0	71,0743801652892
22252	Yebra de Basa	2019	147,0	118,0	95,0	23,0	4,0	1,0	90,0	80,5084745762712
22253	Yésero	2008	77,0	79,0	72,0	7,0	0,0	0,0	72,0	91,1392405063291
22253	Yésero	2011	71,0	71,0	54,0	17,0	0,0	1,0	53,0	76,056338028169
22253	Yésero	2015	57,0	61,0	52,0	9,0	1,0	1,0	50,0	85,2459016393443
22253	Yésero	2016	58,0	61,0	52,0	9,0	0,0	0,0	52,0	85,2459016393443
22253	Yésero	2019	60,0	56,0	40,0	16,0	0,0	1,0	39,0	71,4285714285714
22254	Zaidín	2008	1827,0	1246,0	976,0	270,0	7,0	9,0	960,0	78,330658105939
22254	Zaidín	2011	1709,0	1175,0	868,0	307,0	12,0	14,0	842,0	73,8723404255319
22254	Zaidín	2015	1837,0	1129,0	804,0	325,0	12,0	9,0	783,0	71,2134632418069
22254	Zaidín	2016	1852,0	1124,0	801,0	323,0	9,0	11,0	781,0	71,2633451957295
22254	Zaidín	2019	1774,0	1084,0	744,0	340,0	9,0	10,0	725,0	68,6346863468635
22901	Valle de Hecho	2008	957,0	820,0	598,0	222,0	0,0	5,0	593,0	72,9268292682927
22901	Valle de Hecho	2011	960,0	792,0	515,0	277,0	7,0	13,0	495,0	65,0252525252525
22901	Valle de Hecho	2015	903,0	754,0	521,0	233,0	8,0	9,0	504,0	69,0981432360743
22901	Valle de Hecho	2016	880,0	742,0	478,0	264,0	8,0	5,0	465,0	64,4204851752022
22901	Valle de Hecho	2019	839,0	714,0	433,0	281,0	10,0	6,0	417,0	60,6442577030812
22902	Puente la Reina de Jaca	2008	226,0	224,0	182,0	42,0	0,0	1,0	181,0	81,25
22902	Puente la Reina de Jaca	2011	215,0	240,0	169,0	71,0	0,0	3,0	166,0	70,4166666666667
22902	Puente la Reina de Jaca	2015	276,0	219,0	162,0	57,0	2,0	1,0	159,0	73,972602739726
22902	Puente la Reina de Jaca	2016	261,0	221,0	159,0	62,0	3,0	0,0	156,0	71,9457013574661
22902	Puente la Reina de Jaca	2019	260,0	206,0	147,0	59,0	3,0	1,0	143,0	71,3592233009709
22903	San Miguel del Cinca	2008	849,0	704,0	605,0	99,0	4,0	5,0	596,0	85,9375
22903	San Miguel del Cinca	2011	848,0	672,0	555,0	117,0	8,0	6,0	541,0	82,5892857142857
22903	San Miguel del Cinca	2015	852,0	654,0	542,0	112,0	6,0	3,0	533,0	82,8746177370031
22903	San Miguel del Cinca	2016	857,0	652,0	514,0	138,0	7,0	1,0	506,0	78,8343558282209
22903	San Miguel del Cinca	2019	813,0	618,0	484,0	134,0	2,0	5,0	477,0	78,3171521035599
22904	Sotonera (La)	2008	1053,0	928,0	696,0	232,0	5,0	5,0	686,0	75,0
22904	Sotonera (La)	2011	1061,0	908,0	660,0	248,0	7,0	14,0	639,0	72,6872246696035
22904	Sotonera (La)	2015	1013,0	835,0	600,0	235,0	6,0	6,0	588,0	71,8562874251497
22904	Sotonera (La)	2016	990,0	815,0	579,0	236,0	4,0	8,0	567,0	71,0429447852761
22904	Sotonera (La)	2019	894,0	751,0	516,0	235,0	5,0	3,0	508,0	68,7083888149134
22905	Lupiñén-Ortilla	2008	358,0	324,0	266,0	58,0	0,0	8,0	258,0	82,0987654320988
22905	Lupiñén-Ortilla	2011	397,0	312,0	249,0	63,0	2,0	4,0	243,0	79,8076923076923
22905	Lupiñén-Ortilla	2015	373,0	294,0	224,0	70,0	0,0	2,0	222,0	76,1904761904762
22905	Lupiñén-Ortilla	2016	364,0	281,0	209,0	72,0	0,0	1,0	208,0	74,3772241992883
22905	Lupiñén-Ortilla	2019	341,0	287,0	217,0	70,0	0,0	1,0	216,0	75,609756097561
22906	Santa María de Dulcis	2008	218,0	189,0	156,0	33,0	1,0	0,0	155,0	82,5396825396825
22906	Santa María de Dulcis	2011	221,0	190,0	152,0	38,0	5,0	3,0	144,0	80,0
22906	Santa María de Dulcis	2015	226,0	180,0	146,0	34,0	3,0	1,0	142,0	81,1111111111111
22906	Santa María de Dulcis	2016	221,0	186,0	141,0	45,0	2,0	3,0	136,0	75,8064516129032
22906	Santa María de Dulcis	2019	208,0	177,0	123,0	54,0	1,0	6,0	116,0	69,4915254237288
22907	Aínsa-Sobrarbe	2008	1951,0	1443,0	1118,0	325,0	8,0	14,0	1096,0	77,4774774774775
22907	Aínsa-Sobrarbe	2011	2180,0	1444,0	1034,0	410,0	16,0	12,0	1006,0	71,606648199446
22907	Aínsa-Sobrarbe	2015	2213,0	1459,0	1112,0	347,0	8,0	21,0	1083,0	76,2165867032214
22907	Aínsa-Sobrarbe	2016	2220,0	1435,0	1059,0	376,0	13,0	18,0	1028,0	73,7979094076655
22907	Aínsa-Sobrarbe	2019	2151,0	1463,0	1016,0	447,0	10,0	21,0	985,0	69,4463431305536
22908	Hoz y Costeán	2008	236,0	237,0	190,0	47,0	0,0	1,0	189,0	80,168776371308
22908	Hoz y Costeán	2011	205,0	231,0	167,0	64,0	5,0	2,0	160,0	72,2943722943723
22908	Hoz y Costeán	2015	237,0	207,0	144,0	63,0	4,0	1,0	139,0	69,5652173913043
22908	Hoz y Costeán	2016	230,0	197,0	142,0	55,0	2,0	3,0	137,0	72,0812182741117
22908	Hoz y Costeán	2019	226,0	190,0	135,0	55,0	1,0	0,0	134,0	71,0526315789474
22909	Vencillón	2008	458,0	371,0	273,0	98,0	5,0	3,0	265,0	73,5849056603773
22909	Vencillón	2011	469,0	349,0	259,0	90,0	7,0	3,0	249,0	74,2120343839542
22909	Vencillón	2015	425,0	318,0	238,0	80,0	4,0	2,0	232,0	74,8427672955975
22909	Vencillón	2016	411,0	315,0	226,0	89,0	1,0	4,0	221,0	71,7460317460318
22909	Vencillón	2019	399,0	307,0	219,0	88,0	2,0	0,0	217,0	71,3355048859935
44001	Ababuj	2008	82,0	80,0	59,0	21,0	0,0	1,0	58,0	73,75
44001	Ababuj	2011	77,0	69,0	48,0	21,0	1,0	0,0	47,0	69,5652173913043
44001	Ababuj	2015	65,0	68,0	50,0	18,0	0,0	0,0	50,0	73,5294117647059
44001	Ababuj	2016	73,0	68,0	53,0	15,0	1,0	1,0	51,0	77,9411764705882
44001	Ababuj	2019	76,0	65,0	43,0	22,0	0,0	1,0	42,0	66,1538461538462
44002	Abejuela	2008	68,0	62,0	51,0	11,0	0,0	2,0	49,0	82,258064516129
44002	Abejuela	2011	56,0	62,0	47,0	15,0	0,0	1,0	46,0	75,8064516129032
44002	Abejuela	2015	41,0	54,0	41,0	13,0	0,0	0,0	41,0	75,9259259259259
44002	Abejuela	2016	54,0	47,0	40,0	7,0	0,0	0,0	40,0	85,1063829787234
44002	Abejuela	2019	49,0	47,0	41,0	6,0	0,0	0,0	41,0	87,2340425531915
44003	Aguatón	2008	21,0	21,0	18,0	3,0	0,0	1,0	17,0	85,7142857142857
44003	Aguatón	2011	21,0	19,0	19,0	0,0	0,0	0,0	19,0	100,0
44003	Aguatón	2015	18,0	19,0	16,0	3,0	0,0	0,0	16,0	84,2105263157895
44003	Aguatón	2016	19,0	19,0	17,0	2,0	0,0	0,0	17,0	89,4736842105263
44003	Aguatón	2019	18,0	17,0	15,0	2,0	0,0	0,0	15,0	88,235294117647
44004	Aguaviva	2008	703,0	475,0	357,0	118,0	5,0	2,0	350,0	75,1578947368421
44004	Aguaviva	2011	693,0	450,0	334,0	116,0	2,0	2,0	330,0	74,2222222222222
44004	Aguaviva	2015	605,0	415,0	295,0	120,0	4,0	3,0	288,0	71,0843373493976
44004	Aguaviva	2016	586,0	408,0	303,0	105,0	6,0	0,0	297,0	74,2647058823529
44004	Aguaviva	2019	522,0	379,0	275,0	104,0	0,0	2,0	273,0	72,5593667546174
44005	Aguilar del Alfambra	2008	72,0	62,0	45,0	17,0	0,0	1,0	44,0	72,5806451612903
44005	Aguilar del Alfambra	2011	67,0	59,0	43,0	16,0	0,0	1,0	42,0	72,8813559322034
44005	Aguilar del Alfambra	2015	77,0	54,0	38,0	16,0	1,0	2,0	35,0	70,3703703703704
44005	Aguilar del Alfambra	2016	66,0	50,0	30,0	20,0	0,0	0,0	30,0	60,0
44005	Aguilar del Alfambra	2019	63,0	48,0	36,0	12,0	0,0	0,0	36,0	75,0
44006	Alacón	2008	405,0	329,0	261,0	68,0	7,0	1,0	253,0	79,3313069908814
44006	Alacón	2011	361,0	293,0	220,0	73,0	8,0	3,0	209,0	75,0853242320819
44006	Alacón	2015	314,0	250,0	191,0	59,0	2,0	1,0	188,0	76,4
44006	Alacón	2016	293,0	248,0	185,0	63,0	2,0	2,0	181,0	74,5967741935484
44006	Alacón	2019	264,0	220,0	152,0	68,0	1,0	1,0	150,0	69,0909090909091
44007	Alba	2008	250,0	220,0	186,0	34,0	1,0	7,0	178,0	84,5454545454545
44007	Alba	2011	248,0	194,0	152,0	42,0	7,0	3,0	142,0	78,3505154639175
44007	Alba	2015	212,0	184,0	124,0	60,0	4,0	0,0	120,0	67,3913043478261
44007	Alba	2016	210,0	173,0	122,0	51,0	1,0	4,0	117,0	70,5202312138728
44007	Alba	2019	178,0	149,0	112,0	37,0	1,0	1,0	110,0	75,1677852348993
44008	Albalate del Arzobispo	2008	2238,0	1752,0	1396,0	356,0	9,0	10,0	1377,0	79,6803652968036
44008	Albalate del Arzobispo	2011	2155,0	1695,0	1280,0	415,0	23,0	11,0	1246,0	75,5162241887906
44008	Albalate del Arzobispo	2015	2025,0	1615,0	1217,0	398,0	17,0	7,0	1193,0	75,3560371517028
44008	Albalate del Arzobispo	2016	2001,0	1613,0	1163,0	450,0	10,0	6,0	1147,0	72,101673899566
44008	Albalate del Arzobispo	2019	2004,0	1556,0	1109,0	447,0	9,0	7,0	1093,0	71,2724935732648
44009	Albarracín	2008	1075,0	804,0	659,0	145,0	0,0	3,0	656,0	81,9651741293532
44009	Albarracín	2011	1096,0	805,0	608,0	197,0	13,0	18,0	577,0	75,527950310559
44009	Albarracín	2015	1059,0	809,0	586,0	223,0	8,0	5,0	573,0	72,4351050679852
44009	Albarracín	2016	1049,0	809,0	596,0	213,0	3,0	7,0	586,0	73,6711990111248
44009	Albarracín	2019	1016,0	798,0	593,0	205,0	4,0	4,0	585,0	74,3107769423559
44010	Albentosa	2008	334,0	185,0	144,0	41,0	0,0	2,0	142,0	77,8378378378378
44010	Albentosa	2011	310,0	189,0	138,0	51,0	0,0	2,0	136,0	73,015873015873
44010	Albentosa	2015	279,0	178,0	124,0	54,0	3,0	2,0	119,0	69,6629213483146
44010	Albentosa	2016	270,0	175,0	130,0	45,0	2,0	1,0	127,0	74,2857142857143
44010	Albentosa	2019	257,0	185,0	144,0	41,0	1,0	0,0	143,0	77,8378378378378
44011	Alcaine	2008	74,0	67,0	47,0	20,0	0,0	0,0	47,0	70,1492537313433
44011	Alcaine	2011	69,0	67,0	47,0	20,0	0,0	0,0	47,0	70,1492537313433
44011	Alcaine	2015	72,0	57,0	35,0	22,0	0,0	0,0	35,0	61,4035087719298
44011	Alcaine	2016	74,0	52,0	40,0	12,0	2,0	0,0	38,0	76,9230769230769
44011	Alcaine	2019	63,0	47,0	34,0	13,0	0,0	0,0	34,0	72,3404255319149
44012	Alcalá de la Selva	2008	510,0	374,0	302,0	72,0	4,0	4,0	294,0	80,7486631016043
44012	Alcalá de la Selva	2011	513,0	389,0	297,0	92,0	4,0	5,0	288,0	76,3496143958869
44012	Alcalá de la Selva	2015	424,0	336,0	279,0	57,0	3,0	2,0	274,0	83,0357142857143
44012	Alcalá de la Selva	2016	399,0	334,0	263,0	71,0	2,0	5,0	256,0	78,7425149700599
44012	Alcalá de la Selva	2019	347,0	303,0	215,0	88,0	0,0	2,0	213,0	70,957095709571
44013	Alcañiz	2008	15587,0	11228,0	8453,0	2775,0	71,0	94,0	8288,0	75,2850017812611
44013	Alcañiz	2011	16291,0	11286,0	7797,0	3489,0	213,0	242,0	7342,0	69,0855927698033
44013	Alcañiz	2015	16333,0	11254,0	8301,0	2953,0	87,0	82,0	8132,0	73,7604407321841
44013	Alcañiz	2016	16230,0	11244,0	7815,0	3429,0	103,0	82,0	7630,0	69,5037353255069
44013	Alcañiz	2019	15939,0	11232,0	7872,0	3360,0	71,0	64,0	7737,0	70,0854700854701
44014	Alcorisa	2008	3650,0	2650,0	2114,0	536,0	14,0	18,0	2082,0	79,7735849056604
44014	Alcorisa	2011	3642,0	2603,0	1965,0	638,0	53,0	25,0	1887,0	75,4898194391087
44014	Alcorisa	2015	3433,0	2530,0	2013,0	517,0	42,0	17,0	1954,0	79,5652173913043
44014	Alcorisa	2016	3374,0	2521,0	1896,0	625,0	29,0	8,0	1859,0	75,208250694169
44014	Alcorisa	2019	3276,0	2506,0	1828,0	678,0	10,0	8,0	1810,0	72,9449321628092
44016	Alfambra	2008	756,0	611,0	464,0	147,0	7,0	6,0	451,0	75,9410801963993
44016	Alfambra	2011	676,0	541,0	384,0	157,0	5,0	5,0	374,0	70,9796672828096
44016	Alfambra	2015	587,0	486,0	361,0	125,0	4,0	7,0	350,0	74,2798353909465
44016	Alfambra	2016	571,0	482,0	363,0	119,0	3,0	2,0	358,0	75,3112033195021
44016	Alfambra	2019	531,0	424,0	299,0	125,0	2,0	1,0	296,0	70,5188679245283
44017	Aliaga	2008	422,0	368,0	278,0	90,0	3,0	6,0	269,0	75,5434782608696
44017	Aliaga	2011	381,0	316,0	232,0	84,0	3,0	1,0	228,0	73,4177215189873
44017	Aliaga	2015	358,0	285,0	221,0	64,0	1,0	0,0	220,0	77,5438596491228
44017	Aliaga	2016	365,0	285,0	227,0	58,0	4,0	4,0	219,0	79,6491228070175
44017	Aliaga	2019	358,0	269,0	217,0	52,0	1,0	0,0	216,0	80,6691449814126
44018	Almohaja	2008	28,0	29,0	25,0	4,0	0,0	0,0	25,0	86,2068965517241
44018	Almohaja	2011	29,0	27,0	23,0	4,0	0,0	0,0	23,0	85,1851851851852
44018	Almohaja	2015	21,0	20,0	20,0	0,0	0,0	0,0	20,0	100,0
44018	Almohaja	2016	20,0	19,0	19,0	0,0	0,0	0,0	19,0	100,0
44018	Almohaja	2019	16,0	16,0	16,0	0,0	0,0	0,0	16,0	100,0
