Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
22009	Albelda	2015	762,0	619,0	456,0	163,0	15,0	23,0	418,0	73,6672051696284
22009	Albelda	2016	750,0	617,0	435,0	182,0	11,0	18,0	406,0	70,5024311183144
22009	Albelda	2019	721,0	581,0	383,0	198,0	9,0	12,0	362,0	65,92082616179
22011	Albero Alto	2008	120,0	96,0	75,0	21,0	2,0	1,0	72,0	78,125
22011	Albero Alto	2011	132,0	102,0	77,0	25,0	2,0	9,0	66,0	75,4901960784314
22011	Albero Alto	2015	125,0	89,0	69,0	20,0	1,0	9,0	59,0	77,5280898876404
22011	Albero Alto	2016	124,0	88,0	68,0	20,0	2,0	4,0	62,0	77,2727272727273
22011	Albero Alto	2019	105,0	98,0	77,0	21,0	2,0	4,0	71,0	78,5714285714286
22012	Albero Bajo	2008	107,0	101,0	85,0	16,0	2,0	1,0	82,0	84,1584158415841
22012	Albero Bajo	2011	96,0	93,0	93,0	0,0	0,0	6,0	87,0	100,0
22012	Albero Bajo	2015	122,0	111,0	80,0	31,0	6,0	2,0	72,0	72,0720720720721
22012	Albero Bajo	2016	138,0	111,0	85,0	26,0	3,0	4,0	78,0	76,5765765765766
22012	Albero Bajo	2019	141,0	102,0	73,0	29,0	2,0	4,0	67,0	71,5686274509804
22013	Alberuela de Tubo	2008	353,0	322,0	269,0	53,0	2,0	6,0	261,0	83,5403726708074
22013	Alberuela de Tubo	2011	355,0	304,0	232,0	72,0	7,0	14,0	211,0	76,3157894736842
22013	Alberuela de Tubo	2015	327,0	295,0	230,0	65,0	13,0	15,0	202,0	77,9661016949152
22013	Alberuela de Tubo	2016	314,0	288,0	212,0	76,0	14,0	9,0	189,0	73,6111111111111
22013	Alberuela de Tubo	2019	309,0	271,0	200,0	71,0	5,0	5,0	190,0	73,8007380073801
22014	Alcalá de Gurrea	2008	276,0	267,0	223,0	44,0	4,0	31,0	188,0	83,5205992509363
22014	Alcalá de Gurrea	2011	278,0	265,0	191,0	74,0	3,0	6,0	182,0	72,0754716981132
22014	Alcalá de Gurrea	2015	277,0	245,0	183,0	62,0	7,0	5,0	171,0	74,6938775510204
22014	Alcalá de Gurrea	2016	273,0	243,0	189,0	54,0	6,0	5,0	178,0	77,7777777777778
22014	Alcalá de Gurrea	2019	246,0	227,0	163,0	64,0	4,0	5,0	154,0	71,8061674008811
22015	Alcalá del Obispo	2008	367,0	341,0	263,0	78,0	10,0	4,0	249,0	77,1260997067449
22015	Alcalá del Obispo	2011	491,0	336,0	235,0	101,0	10,0	18,0	207,0	69,9404761904762
22015	Alcalá del Obispo	2015	349,0	324,0	235,0	89,0	8,0	5,0	222,0	72,5308641975309
22015	Alcalá del Obispo	2016	342,0	319,0	231,0	88,0	9,0	7,0	215,0	72,4137931034483
22015	Alcalá del Obispo	2019	325,0	299,0	218,0	81,0	3,0	3,0	212,0	72,9096989966555
22016	Alcampell	2008	821,0	709,0	534,0	175,0	10,0	11,0	513,0	75,3173483779972
22016	Alcampell	2011	782,0	654,0	475,0	179,0	13,0	27,0	435,0	72,6299694189602
22016	Alcampell	2015	707,0	613,0	434,0	179,0	12,0	19,0	403,0	70,7993474714519
22016	Alcampell	2016	697,0	601,0	400,0	201,0	15,0	10,0	375,0	66,5557404326123
22016	Alcampell	2019	652,0	558,0	382,0	176,0	6,0	6,0	370,0	68,4587813620072
22017	Alcolea de Cinca	2008	1168,0	940,0	739,0	201,0	28,0	12,0	699,0	78,6170212765957
22017	Alcolea de Cinca	2011	1164,0	917,0	671,0	246,0	32,0	42,0	597,0	73,1733914940022
22017	Alcolea de Cinca	2015	1136,0	864,0	657,0	207,0	13,0	19,0	625,0	76,0416666666667
22017	Alcolea de Cinca	2016	1125,0	866,0	650,0	216,0	14,0	13,0	623,0	75,0577367205543
22017	Alcolea de Cinca	2019	1160,0	826,0	606,0	220,0	13,0	12,0	581,0	73,365617433414
22018	Alcubierre	2008	446,0	380,0	318,0	62,0	9,0	4,0	305,0	83,6842105263158
22018	Alcubierre	2011	433,0	357,0	272,0	85,0	4,0	18,0	250,0	76,1904761904762
22018	Alcubierre	2015	401,0	332,0	242,0	90,0	3,0	15,0	224,0	72,8915662650602
22018	Alcubierre	2016	399,0	327,0	244,0	83,0	6,0	8,0	230,0	74,6177370030581
22018	Alcubierre	2019	363,0	303,0	213,0	90,0	3,0	7,0	203,0	70,2970297029703
22019	Alerre	2008	224,0	188,0	160,0	28,0	3,0	6,0	151,0	85,1063829787234
22019	Alerre	2011	223,0	190,0	140,0	50,0	6,0	13,0	121,0	73,6842105263158
22019	Alerre	2015	213,0	180,0	155,0	25,0	12,0	10,0	133,0	86,1111111111111
22019	Alerre	2016	209,0	180,0	149,0	31,0	7,0	8,0	134,0	82,7777777777778
22019	Alerre	2019	201,0	176,0	128,0	48,0	3,0	2,0	123,0	72,7272727272727
22020	Alfántega	2008	120,0	96,0	80,0	16,0	7,0	3,0	70,0	83,3333333333333
22020	Alfántega	2011	125,0	110,0	81,0	29,0	1,0	1,0	79,0	73,6363636363636
22020	Alfántega	2015	136,0	114,0	90,0	24,0	0,0	5,0	85,0	78,9473684210526
22020	Alfántega	2016	128,0	115,0	86,0	29,0	0,0	2,0	84,0	74,7826086956522
22020	Alfántega	2019	127,0	115,0	82,0	33,0	3,0	1,0	78,0	71,3043478260869
22021	Almudévar	2008	2389,0	2029,0	1631,0	398,0	57,0	25,0	1549,0	80,3844258255298
22021	Almudévar	2011	2554,0	2080,0	1516,0	564,0	57,0	97,0	1362,0	72,8846153846154
22021	Almudévar	2015	2519,0	1970,0	1467,0	503,0	51,0	55,0	1361,0	74,4670050761421
22021	Almudévar	2016	2501,0	1971,0	1400,0	571,0	45,0	51,0	1304,0	71,0299340436327
22021	Almudévar	2019	2394,0	1884,0	1327,0	557,0	28,0	36,0	1263,0	70,4352441613588
22022	Almunia de San Juan	2008	658,0	582,0	465,0	117,0	29,0	19,0	417,0	79,8969072164948
22022	Almunia de San Juan	2011	664,0	582,0	448,0	134,0	15,0	41,0	392,0	76,9759450171821
22022	Almunia de San Juan	2015	681,0	558,0	427,0	131,0	20,0	17,0	390,0	76,5232974910394
22022	Almunia de San Juan	2016	679,0	552,0	412,0	140,0	12,0	9,0	391,0	74,6376811594203
22022	Almunia de San Juan	2019	654,0	542,0	403,0	139,0	10,0	6,0	387,0	74,3542435424354
22023	Almuniente	2008	567,0	501,0	421,0	80,0	11,0	9,0	401,0	84,0319361277445
22023	Almuniente	2011	559,0	474,0	381,0	93,0	21,0	5,0	355,0	80,379746835443
22023	Almuniente	2015	528,0	430,0	326,0	104,0	6,0	12,0	308,0	75,8139534883721
22023	Almuniente	2016	522,0	421,0	308,0	113,0	14,0	6,0	288,0	73,1591448931116
22023	Almuniente	2019	471,0	385,0	292,0	93,0	16,0	6,0	270,0	75,8441558441558
22024	Alquézar	2008	312,0	246,0	185,0	61,0	9,0	2,0	174,0	75,2032520325203
22024	Alquézar	2011	313,0	222,0	144,0	78,0	10,0	9,0	125,0	64,8648648648649
22024	Alquézar	2015	297,0	225,0	173,0	52,0	3,0	15,0	155,0	76,8888888888889
22024	Alquézar	2016	297,0	226,0	170,0	56,0	7,0	7,0	156,0	75,2212389380531
22024	Alquézar	2019	296,0	220,0	154,0	66,0	3,0	7,0	144,0	70,0
22025	Altorricón	2008	1457,0	1124,0	845,0	279,0	37,0	19,0	789,0	75,1779359430605
22025	Altorricón	2011	1506,0	1104,0	786,0	318,0	36,0	59,0	691,0	71,195652173913
22025	Altorricón	2015	1477,0	1071,0	709,0	362,0	31,0	36,0	642,0	66,1998132586368
22025	Altorricón	2016	1469,0	1071,0	668,0	403,0	32,0	26,0	610,0	62,3716153127918
22025	Altorricón	2019	1409,0	1022,0	705,0	317,0	24,0	26,0	655,0	68,9823874755382
22027	Angüés	2008	422,0	360,0	275,0	85,0	5,0	12,0	258,0	76,3888888888889
22027	Angüés	2011	429,0	351,0	251,0	100,0	9,0	14,0	228,0	71,5099715099715
22027	Angüés	2015	404,0	325,0	214,0	111,0	10,0	2,0	202,0	65,8461538461538
22027	Angüés	2016	391,0	329,0	217,0	112,0	3,0	3,0	211,0	65,9574468085106
22027	Angüés	2019	367,0	311,0	208,0	103,0	7,0	7,0	194,0	66,8810289389068
22028	Ansó	2008	500,0	448,0	365,0	83,0	6,0	6,0	353,0	81,4732142857143
22028	Ansó	2011	491,0	424,0	305,0	119,0	12,0	22,0	271,0	71,9339622641509
22028	Ansó	2015	436,0	379,0	291,0	88,0	13,0	17,0	261,0	76,7810026385224
22028	Ansó	2016	426,0	371,0	272,0	99,0	13,0	12,0	247,0	73,3153638814016
22028	Ansó	2019	431,0	358,0	235,0	123,0	7,0	7,0	221,0	65,6424581005586
22029	Antillón	2008	164,0	143,0	119,0	24,0	3,0	3,0	113,0	83,2167832167832
22029	Antillón	2011	150,0	130,0	100,0	30,0	1,0	12,0	87,0	76,9230769230769
22029	Antillón	2015	153,0	127,0	101,0	26,0	1,0	5,0	95,0	79,5275590551181
22029	Antillón	2016	159,0	127,0	100,0	27,0	0,0	2,0	98,0	78,740157480315
22029	Antillón	2019	149,0	118,0	85,0	33,0	1,0	2,0	82,0	72,0338983050847
22032	Aragüés del Puerto	2008	136,0	131,0	95,0	36,0	3,0	1,0	91,0	72,5190839694656
22032	Aragüés del Puerto	2011	128,0	120,0	77,0	43,0	7,0	5,0	65,0	64,1666666666667
22032	Aragüés del Puerto	2015	123,0	107,0	71,0	36,0	3,0	5,0	63,0	66,3551401869159
22032	Aragüés del Puerto	2016	119,0	110,0	67,0	43,0	3,0	2,0	62,0	60,9090909090909
22032	Aragüés del Puerto	2019	116,0	102,0	66,0	36,0	3,0	2,0	61,0	64,7058823529412
22035	Arén	2008	322,0	274,0	197,0	77,0	3,0	6,0	188,0	71,8978102189781
22035	Arén	2011	363,0	261,0	179,0	82,0	6,0	12,0	161,0	68,5823754789272
22035	Arén	2015	314,0	244,0	169,0	75,0	4,0	10,0	155,0	69,2622950819672
22035	Arén	2016	328,0	234,0	164,0	70,0	8,0	5,0	151,0	70,0854700854701
22035	Arén	2019	318,0	225,0	153,0	72,0	2,0	5,0	146,0	68,0
22036	Argavieso	2008	135,0	113,0	113,0	0,0	0,0	1,0	112,0	100,0
22036	Argavieso	2011	119,0	101,0	81,0	20,0	0,0	3,0	78,0	80,1980198019802
22036	Argavieso	2015	107,0	91,0	79,0	12,0	2,0	0,0	77,0	86,8131868131868
22036	Argavieso	2016	105,0	92,0	76,0	16,0	0,0	2,0	74,0	82,6086956521739
22036	Argavieso	2019	96,0	84,0	71,0	13,0	0,0	0,0	71,0	84,5238095238095
22037	Arguis	2008	97,0	97,0	80,0	17,0	0,0	1,0	79,0	82,4742268041237
22037	Arguis	2011	118,0	115,0	85,0	30,0	6,0	7,0	72,0	73,9130434782609
22037	Arguis	2015	125,0	116,0	95,0	21,0	3,0	5,0	87,0	81,8965517241379
22037	Arguis	2016	126,0	115,0	83,0	32,0	1,0	0,0	82,0	72,1739130434783
22037	Arguis	2019	129,0	112,0	87,0	25,0	0,0	1,0	86,0	77,6785714285714
22039	Ayerbe	2008	1111,0	933,0	750,0	183,0	21,0	13,0	716,0	80,3858520900322
22039	Ayerbe	2011	1119,0	920,0	709,0	211,0	26,0	40,0	643,0	77,0652173913043
22039	Ayerbe	2015	1097,0	869,0	672,0	197,0	26,0	33,0	613,0	77,3302646720368
22039	Ayerbe	2016	1116,0	863,0	669,0	194,0	21,0	20,0	628,0	77,5202780996524
22039	Ayerbe	2019	1041,0	813,0	634,0	179,0	8,0	9,0	617,0	77,9827798277983
22040	Azanuy-Alins	2008	178,0	162,0	141,0	21,0	2,0	1,0	138,0	87,037037037037
22040	Azanuy-Alins	2011	174,0	155,0	125,0	30,0	3,0	8,0	114,0	80,6451612903226
22040	Azanuy-Alins	2015	184,0	148,0	123,0	25,0	4,0	5,0	114,0	83,1081081081081
22040	Azanuy-Alins	2016	173,0	144,0	117,0	27,0	1,0	3,0	113,0	81,25
22040	Azanuy-Alins	2019	176,0	149,0	118,0	31,0	1,0	5,0	112,0	79,1946308724832
22041	Azara	2008	193,0	172,0	148,0	24,0	1,0	4,0	143,0	86,046511627907
22041	Azara	2011	200,0	175,0	138,0	37,0	3,0	8,0	127,0	78,8571428571429
22041	Azara	2015	193,0	163,0	126,0	37,0	5,0	9,0	112,0	77,3006134969325
22041	Azara	2016	189,0	163,0	132,0	31,0	3,0	1,0	128,0	80,9815950920245
22041	Azara	2019	174,0	145,0	115,0	30,0	4,0	2,0	109,0	79,3103448275862
22042	Azlor	2008	142,0	127,0	102,0	25,0	2,0	1,0	99,0	80,3149606299213
22042	Azlor	2011	135,0	115,0	93,0	22,0	2,0	8,0	83,0	80,8695652173913
22042	Azlor	2015	137,0	118,0	102,0	16,0	6,0	1,0	95,0	86,4406779661017
22042	Azlor	2016	141,0	117,0	95,0	22,0	4,0	1,0	90,0	81,1965811965812
22042	Azlor	2019	153,0	116,0	91,0	25,0	1,0	3,0	87,0	78,448275862069
22043	Baells	2008	129,0	114,0	75,0	39,0	1,0	2,0	72,0	65,7894736842105
22043	Baells	2011	120,0	112,0	72,0	40,0	1,0	2,0	69,0	64,2857142857143
22043	Baells	2015	113,0	94,0	71,0	23,0	1,0	1,0	69,0	75,531914893617
22043	Baells	2016	106,0	93,0	64,0	29,0	1,0	1,0	62,0	68,8172043010753
22043	Baells	2019	104,0	93,0	53,0	40,0	1,0	0,0	52,0	56,9892473118279
22044	Bailo	2008	229,0	261,0	194,0	67,0	7,0	1,0	186,0	74,3295019157088
22044	Bailo	2011	296,0	278,0	193,0	85,0	6,0	20,0	167,0	69,4244604316547
22044	Bailo	2015	290,0	254,0	183,0	71,0	8,0	16,0	159,0	72,0472440944882
22044	Bailo	2016	288,0	252,0	195,0	57,0	7,0	7,0	181,0	77,3809523809524
22044	Bailo	2019	279,0	234,0	162,0	72,0	5,0	2,0	155,0	69,2307692307692
22045	Baldellou	2008	117,0	107,0	90,0	17,0	2,0	2,0	86,0	84,1121495327103
22045	Baldellou	2011	117,0	104,0	83,0	21,0	3,0	3,0	77,0	79,8076923076923
22045	Baldellou	2015	98,0	89,0	66,0	23,0	2,0	1,0	63,0	74,1573033707865
22045	Baldellou	2016	102,0	82,0	65,0	17,0	2,0	3,0	60,0	79,2682926829268
22045	Baldellou	2019	77,0	65,0	52,0	13,0	0,0	0,0	52,0	80,0
22046	Ballobar	2008	997,0	830,0	677,0	153,0	19,0	12,0	646,0	81,566265060241
22046	Ballobar	2011	981,0	784,0	614,0	170,0	35,0	32,0	547,0	78,3163265306122
22046	Ballobar	2015	866,0	740,0	566,0	174,0	22,0	15,0	529,0	76,4864864864865
22046	Ballobar	2016	838,0	728,0	557,0	171,0	15,0	0,0	542,0	76,510989010989
22046	Ballobar	2019	823,0	713,0	548,0	165,0	8,0	19,0	521,0	76,8583450210379
22047	Banastás	2008	249,0	204,0	183,0	21,0	3,0	6,0	174,0	89,7058823529412
22047	Banastás	2011	270,0	228,0	198,0	30,0	5,0	14,0	179,0	86,8421052631579
22047	Banastás	2015	303,0	247,0	210,0	37,0	3,0	8,0	199,0	85,0202429149798
22047	Banastás	2016	305,0	243,0	199,0	44,0	3,0	5,0	191,0	81,8930041152263
22047	Banastás	2019	292,0	248,0	199,0	49,0	0,0	2,0	197,0	80,241935483871
22048	Barbastro	2008	16025,0	12171,0	9408,0	2763,0	220,0	179,0	9009,0	77,2984964259305
22048	Barbastro	2011	17080,0	12485,0	9049,0	3436,0	374,0	728,0	7947,0	72,4789747697237
22048	Barbastro	2015	17109,0	12633,0	9133,0	3500,0	316,0	530,0	8287,0	72,2947835035225
22048	Barbastro	2016	17020,0	12598,0	8682,0	3916,0	221,0	358,0	8103,0	68,9157009049055
22048	Barbastro	2019	16944,0	12635,0	8827,0	3808,0	188,0	256,0	8383,0	69,8614958448753
22049	Barbués	2008	110,0	99,0	91,0	8,0	3,0	0,0	88,0	91,9191919191919
22049	Barbués	2011	98,0	88,0	70,0	18,0	1,0	6,0	63,0	79,5454545454545
22049	Barbués	2015	92,0	78,0	60,0	18,0	2,0	6,0	52,0	76,9230769230769
22049	Barbués	2016	87,0	78,0	63,0	15,0	1,0	1,0	61,0	80,7692307692308
22049	Barbués	2019	77,0	73,0	62,0	11,0	0,0	0,0	62,0	84,9315068493151
22050	Barbuñales	2008	107,0	94,0	79,0	15,0	0,0	1,0	78,0	84,0425531914894
22050	Barbuñales	2011	109,0	100,0	84,0	16,0	0,0	3,0	81,0	84,0
22050	Barbuñales	2015	100,0	89,0	75,0	14,0	1,0	2,0	72,0	84,2696629213483
22050	Barbuñales	2016	99,0	88,0	75,0	13,0	0,0	1,0	74,0	85,2272727272727
22050	Barbuñales	2019	95,0	93,0	76,0	17,0	0,0	0,0	76,0	81,7204301075269
22051	Bárcabo	2008	123,0	111,0	111,0	0,0	1,0	2,0	108,0	100,0
22051	Bárcabo	2011	129,0	108,0	85,0	23,0	1,0	3,0	81,0	78,7037037037037
22051	Bárcabo	2015	117,0	101,0	84,0	17,0	1,0	2,0	81,0	83,1683168316832
22051	Bárcabo	2016	117,0	100,0	81,0	19,0	0,0	2,0	79,0	81,0
22051	Bárcabo	2019	105,0	90,0	71,0	19,0	3,0	0,0	68,0	78,8888888888889
22052	Belver de Cinca	2008	1319,0	1054,0	939,0	115,0	55,0	15,0	869,0	89,0891840607211
22052	Belver de Cinca	2011	1362,0	997,0	774,0	223,0	40,0	26,0	708,0	77,6328986960883
22052	Belver de Cinca	2015	1346,0	942,0	735,0	207,0	19,0	21,0	695,0	78,0254777070064
22052	Belver de Cinca	2016	1312,0	925,0	710,0	215,0	17,0	26,0	667,0	76,7567567567567
22052	Belver de Cinca	2019	1292,0	874,0	659,0	215,0	17,0	18,0	624,0	75,4004576659039
22053	Benabarre	2008	1167,0	896,0	633,0	263,0	13,0	15,0	605,0	70,6473214285714
22053	Benabarre	2011	1177,0	867,0	557,0	310,0	32,0	29,0	496,0	64,2445213379469
22053	Benabarre	2015	1153,0	787,0	526,0	261,0	16,0	33,0	477,0	66,8360864040661
22053	Benabarre	2016	1127,0	789,0	514,0	275,0	15,0	30,0	469,0	65,1457541191381
22053	Benabarre	2019	1107,0	783,0	490,0	293,0	17,0	10,0	463,0	62,5798212005108
22054	Benasque	2008	2080,0	1577,0	1012,0	565,0	24,0	40,0	948,0	64,1724793912492
22054	Benasque	2011	2219,0	1602,0	1032,0	570,0	110,0	125,0	797,0	64,4194756554307
22054	Benasque	2015	2149,0	1542,0	1098,0	444,0	52,0	73,0	973,0	71,2062256809339
22054	Benasque	2016	2090,0	1542,0	1075,0	467,0	27,0	45,0	1003,0	69,7146562905318
22054	Benasque	2019	2157,0	1614,0	1024,0	590,0	35,0	30,0	959,0	63,4448574969021
22055	Berbegal	2008	481,0	367,0	367,0	0,0	4,0	10,0	353,0	100,0
22055	Berbegal	2011	441,0	347,0	291,0	56,0	8,0	13,0	270,0	83,8616714697406
22055	Berbegal	2015	391,0	325,0	252,0	73,0	6,0	13,0	233,0	77,5384615384615
22055	Berbegal	2016	378,0	320,0	243,0	77,0	11,0	6,0	226,0	75,9375
22055	Berbegal	2019	345,0	305,0	242,0	63,0	9,0	8,0	225,0	79,344262295082
22057	Bielsa	2008	524,0	396,0	311,0	85,0	7,0	5,0	299,0	78,5353535353535
22057	Bielsa	2011	511,0	377,0	277,0	100,0	12,0	18,0	247,0	73,474801061008
22057	Bielsa	2015	496,0	364,0	252,0	112,0	8,0	3,0	241,0	69,2307692307692
22057	Bielsa	2016	488,0	370,0	271,0	99,0	8,0	6,0	257,0	73,2432432432432
22057	Bielsa	2019	476,0	364,0	248,0	116,0	6,0	8,0	234,0	68,1318681318681
22058	Bierge	2008	235,0	197,0	152,0	45,0	2,0	9,0	141,0	77,1573604060914
22058	Bierge	2011	258,0	194,0	137,0	57,0	2,0	17,0	118,0	70,6185567010309
22058	Bierge	2015	242,0	190,0	149,0	41,0	5,0	8,0	136,0	78,421052631579
22058	Bierge	2016	244,0	194,0	159,0	35,0	3,0	12,0	144,0	81,9587628865979
22058	Bierge	2019	231,0	193,0	140,0	53,0	1,0	0,0	139,0	72,5388601036269
22059	Biescas	2008	1549,0	1193,0	1038,0	155,0	17,0	13,0	1008,0	87,0075440067058
22059	Biescas	2011	1634,0	1149,0	787,0	362,0	38,0	67,0	682,0	68,4943429068755
22059	Biescas	2015	1535,0	1137,0	828,0	309,0	40,0	37,0	751,0	72,8232189973615
22059	Biescas	2016	1487,0	1149,0	796,0	353,0	16,0	23,0	757,0	69,2776327241079
22059	Biescas	2019	1479,0	1135,0	763,0	372,0	28,0	12,0	723,0	67,2246696035242
22060	Binaced	2008	1530,0	1239,0	1022,0	217,0	15,0	12,0	995,0	82,4858757062147
22060	Binaced	2011	1494,0	1180,0	902,0	278,0	29,0	32,0	841,0	76,4406779661017
22060	Binaced	2015	1539,0	1165,0	880,0	285,0	28,0	27,0	825,0	75,5364806866953
22060	Binaced	2016	1507,0	1164,0	844,0	320,0	26,0	12,0	806,0	72,5085910652921
22060	Binaced	2019	1555,0	1167,0	812,0	355,0	18,0	18,0	776,0	69,5801199657241
22061	Binéfar	2008	9048,0	6612,0	4988,0	1624,0	151,0	92,0	4745,0	75,4385964912281
22061	Binéfar	2011	9407,0	6611,0	4766,0	1845,0	200,0	263,0	4303,0	72,0919679322341
22061	Binéfar	2015	9461,0	6685,0	4754,0	1931,0	170,0	200,0	4384,0	71,114435302917
22061	Binéfar	2016	9439,0	6630,0	4516,0	2114,0	103,0	118,0	4295,0	68,1146304675716
22061	Binéfar	2019	9435,0	6567,0	4422,0	2145,0	97,0	93,0	4232,0	67,3366834170854
22062	Bisaurri	2008	239,0	210,0	147,0	63,0	2,0	6,0	139,0	70,0
22062	Bisaurri	2011	208,0	189,0	126,0	63,0	4,0	10,0	112,0	66,6666666666667
22062	Bisaurri	2015	179,0	162,0	113,0	49,0	2,0	10,0	101,0	69,7530864197531
22062	Bisaurri	2016	176,0	167,0	113,0	54,0	1,0	6,0	106,0	67,6646706586826
22062	Bisaurri	2019	181,0	154,0	107,0	47,0	1,0	4,0	102,0	69,4805194805195
22063	Biscarrués	2008	221,0	189,0	189,0	0,0	4,0	2,0	183,0	100,0
22063	Biscarrués	2011	228,0	184,0	142,0	42,0	4,0	3,0	135,0	77,1739130434783
22063	Biscarrués	2015	209,0	175,0	137,0	38,0	4,0	7,0	126,0	78,2857142857143
22063	Biscarrués	2016	202,0	169,0	133,0	36,0	4,0	3,0	126,0	78,698224852071
22063	Biscarrués	2019	189,0	161,0	127,0	34,0	1,0	0,0	126,0	78,8819875776398
22064	Blecua y Torres	2008	201,0	173,0	139,0	34,0	1,0	0,0	138,0	80,3468208092485
22064	Blecua y Torres	2011	208,0	184,0	134,0	50,0	4,0	12,0	118,0	72,8260869565217
22064	Blecua y Torres	2015	202,0	165,0	113,0	52,0	0,0	4,0	109,0	68,4848484848485
22064	Blecua y Torres	2016	200,0	166,0	121,0	45,0	1,0	2,0	118,0	72,8915662650602
22064	Blecua y Torres	2019	183,0	155,0	100,0	55,0	1,0	2,0	97,0	64,5161290322581
22066	Boltaña	2008	977,0	723,0	541,0	182,0	5,0	8,0	528,0	74,8271092669433
22066	Boltaña	2011	1051,0	699,0	467,0	232,0	19,0	30,0	418,0	66,8097281831187
22066	Boltaña	2015	1041,0	707,0	495,0	212,0	16,0	25,0	454,0	70,01414427157
22066	Boltaña	2016	981,0	702,0	485,0	217,0	9,0	10,0	466,0	69,0883190883191
22066	Boltaña	2019	986,0	755,0	520,0	235,0	9,0	10,0	501,0	68,8741721854305
22067	Bonansa	2008	97,0	70,0	53,0	17,0	1,0	2,0	50,0	75,7142857142857
22067	Bonansa	2011	102,0	82,0	54,0	28,0	5,0	4,0	45,0	65,8536585365854
22067	Bonansa	2015	84,0	65,0	45,0	20,0	0,0	6,0	39,0	69,2307692307692
22067	Bonansa	2016	81,0	65,0	50,0	15,0	0,0	3,0	47,0	76,9230769230769
