Comarca código	Comarca nombre	Año	Orden	Votos	Siglas
04	La Ribagorza	2015	3	1358,0	PODEMOS-Ahora Alto Aragón en Común
04	La Ribagorza	2015	4	951,0	C's
04	La Ribagorza	2015	5	319,0	IU-CHA-UPeC
04	La Ribagorza	2015	6	43,0	UPYD
04	La Ribagorza	2015	7	43,0	PACMA
04	La Ribagorza	2015	8	36,0	EB
04	La Ribagorza	2015	10	12,0	RECORTES CERO-GRUPO VERDE
04	La Ribagorza	2015	11	9,0	PCPE
04	La Ribagorza	2015	12	6,0	Independientes-FIA
05	Cinco Villas	2015	1	5794,0	PP-PAR
05	Cinco Villas	2015	2	5942,0	PSOE
05	Cinco Villas	2015	3	2405,0	PODEMOS
05	Cinco Villas	2015	4	1957,0	C's
05	Cinco Villas	2015	5	897,0	IU-CHA-UPeC
05	Cinco Villas	2015	6	89,0	UPYD
05	Cinco Villas	2015	7	45,0	PACMA
05	Cinco Villas	2015	8	43,0	EB
05	Cinco Villas	2015	9	37,0	VOX
05	Cinco Villas	2015	10	18,0	RECORTES CERO-GRUPO VERDE
05	Cinco Villas	2015	11	34,0	PCPE
05	Cinco Villas	2015	12	16,0	Independientes-FIA
06	Hoya de Huesca / Plana de Uesca	2015	1	11713,0	PP-PAR
06	Hoya de Huesca / Plana de Uesca	2015	2	8466,0	PSOE
06	Hoya de Huesca / Plana de Uesca	2015	3	7092,0	PODEMOS-Ahora Alto Aragón en Común
06	Hoya de Huesca / Plana de Uesca	2015	3	62,0	PODEMOS
06	Hoya de Huesca / Plana de Uesca	2015	4	6634,0	C's
06	Hoya de Huesca / Plana de Uesca	2015	5	2342,0	IU-CHA-UPeC
06	Hoya de Huesca / Plana de Uesca	2015	6	336,0	UPYD
06	Hoya de Huesca / Plana de Uesca	2015	7	245,0	PACMA
06	Hoya de Huesca / Plana de Uesca	2015	8	189,0	EB
06	Hoya de Huesca / Plana de Uesca	2015	9	0,0	VOX
06	Hoya de Huesca / Plana de Uesca	2015	10	108,0	RECORTES CERO-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2015	11	82,0	PCPE
06	Hoya de Huesca / Plana de Uesca	2015	12	19,0	Independientes-FIA
07	Somontano de Barbastro	2015	1	4789,0	PP-PAR
07	Somontano de Barbastro	2015	2	3385,0	PSOE
07	Somontano de Barbastro	2015	3	2080,0	PODEMOS-Ahora Alto Aragón en Común
07	Somontano de Barbastro	2015	4	2290,0	C's
07	Somontano de Barbastro	2015	5	620,0	IU-CHA-UPeC
07	Somontano de Barbastro	2015	6	112,0	UPYD
07	Somontano de Barbastro	2015	7	108,0	PACMA
07	Somontano de Barbastro	2015	8	52,0	EB
07	Somontano de Barbastro	2015	10	26,0	RECORTES CERO-GRUPO VERDE
07	Somontano de Barbastro	2015	11	18,0	PCPE
07	Somontano de Barbastro	2015	12	30,0	Independientes-FIA
08	Cinca Medio	2015	1	3846,0	PP-PAR
08	Cinca Medio	2015	2	3411,0	PSOE
08	Cinca Medio	2015	3	2188,0	PODEMOS-Ahora Alto Aragón en Común
08	Cinca Medio	2015	4	2000,0	C's
08	Cinca Medio	2015	5	695,0	IU-CHA-UPeC
08	Cinca Medio	2015	6	72,0	UPYD
08	Cinca Medio	2015	7	86,0	PACMA
08	Cinca Medio	2015	8	75,0	EB
08	Cinca Medio	2015	10	29,0	RECORTES CERO-GRUPO VERDE
08	Cinca Medio	2015	11	34,0	PCPE
08	Cinca Medio	2015	12	10,0	Independientes-FIA
09	La Litera / La Llitera	2015	1	3407,0	PP-PAR
09	La Litera / La Llitera	2015	2	2503,0	PSOE
09	La Litera / La Llitera	2015	3	1748,0	PODEMOS-Ahora Alto Aragón en Común
09	La Litera / La Llitera	2015	4	1497,0	C's
09	La Litera / La Llitera	2015	5	367,0	IU-CHA-UPeC
09	La Litera / La Llitera	2015	6	47,0	UPYD
09	La Litera / La Llitera	2015	7	71,0	PACMA
09	La Litera / La Llitera	2015	8	32,0	EB
09	La Litera / La Llitera	2015	10	13,0	RECORTES CERO-GRUPO VERDE
09	La Litera / La Llitera	2015	11	32,0	PCPE
09	La Litera / La Llitera	2015	12	11,0	Independientes-FIA
10	Los Monegros	2015	1	4539,0	PP-PAR
10	Los Monegros	2015	2	3521,0	PSOE
10	Los Monegros	2015	3	257,0	PODEMOS
10	Los Monegros	2015	3	1051,0	PODEMOS-Ahora Alto Aragón en Común
10	Los Monegros	2015	4	1481,0	C's
10	Los Monegros	2015	5	475,0	IU-CHA-UPeC
10	Los Monegros	2015	6	54,0	UPYD
10	Los Monegros	2015	7	33,0	PACMA
10	Los Monegros	2015	8	50,0	EB
10	Los Monegros	2015	9	6,0	VOX
10	Los Monegros	2015	10	9,0	RECORTES CERO-GRUPO VERDE
10	Los Monegros	2015	11	20,0	PCPE
10	Los Monegros	2015	12	8,0	Independientes-FIA
11	Bajo Cinca / Baix Cinca	2015	1	4163,0	PP-PAR
11	Bajo Cinca / Baix Cinca	2015	2	3274,0	PSOE
11	Bajo Cinca / Baix Cinca	2015	3	1683,0	PODEMOS-Ahora Alto Aragón en Común
11	Bajo Cinca / Baix Cinca	2015	3	312,0	PODEMOS
11	Bajo Cinca / Baix Cinca	2015	4	2030,0	C's
11	Bajo Cinca / Baix Cinca	2015	5	375,0	IU-CHA-UPeC
11	Bajo Cinca / Baix Cinca	2015	6	59,0	UPYD
11	Bajo Cinca / Baix Cinca	2015	7	74,0	PACMA
11	Bajo Cinca / Baix Cinca	2015	8	48,0	EB
11	Bajo Cinca / Baix Cinca	2015	9	3,0	VOX
11	Bajo Cinca / Baix Cinca	2015	10	24,0	RECORTES CERO-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2015	11	28,0	PCPE
11	Bajo Cinca / Baix Cinca	2015	12	5,0	Independientes-FIA
12	Tarazona y el Moncayo	2015	1	2928,0	PP-PAR
12	Tarazona y el Moncayo	2015	2	1979,0	PSOE
12	Tarazona y el Moncayo	2015	3	1423,0	PODEMOS
12	Tarazona y el Moncayo	2015	4	1236,0	C's
12	Tarazona y el Moncayo	2015	5	537,0	IU-CHA-UPeC
12	Tarazona y el Moncayo	2015	6	40,0	UPYD
12	Tarazona y el Moncayo	2015	7	41,0	PACMA
12	Tarazona y el Moncayo	2015	8	34,0	EB
12	Tarazona y el Moncayo	2015	9	9,0	VOX
12	Tarazona y el Moncayo	2015	10	15,0	RECORTES CERO-GRUPO VERDE
12	Tarazona y el Moncayo	2015	11	21,0	PCPE
12	Tarazona y el Moncayo	2015	12	9,0	Independientes-FIA
13	Campo de Borja	2015	1	2665,0	PP-PAR
13	Campo de Borja	2015	2	2479,0	PSOE
13	Campo de Borja	2015	3	1255,0	PODEMOS
13	Campo de Borja	2015	4	986,0	C's
13	Campo de Borja	2015	5	379,0	IU-CHA-UPeC
13	Campo de Borja	2015	6	35,0	UPYD
13	Campo de Borja	2015	7	33,0	PACMA
13	Campo de Borja	2015	8	30,0	EB
13	Campo de Borja	2015	9	10,0	VOX
13	Campo de Borja	2015	10	13,0	RECORTES CERO-GRUPO VERDE
13	Campo de Borja	2015	11	4,0	PCPE
13	Campo de Borja	2015	12	5,0	Independientes-FIA
14	Aranda	2015	1	1690,0	PP-PAR
14	Aranda	2015	2	1126,0	PSOE
14	Aranda	2015	3	361,0	PODEMOS
14	Aranda	2015	4	567,0	C's
14	Aranda	2015	5	165,0	IU-CHA-UPeC
14	Aranda	2015	6	19,0	UPYD
14	Aranda	2015	7	8,0	PACMA
14	Aranda	2015	8	20,0	EB
14	Aranda	2015	9	4,0	VOX
14	Aranda	2015	10	5,0	RECORTES CERO-GRUPO VERDE
14	Aranda	2015	11	4,0	PCPE
14	Aranda	2015	12	8,0	Independientes-FIA
15	Ribera Alta del Ebro	2015	1	4210,0	PP-PAR
15	Ribera Alta del Ebro	2015	2	4883,0	PSOE
15	Ribera Alta del Ebro	2015	3	2477,0	PODEMOS
15	Ribera Alta del Ebro	2015	4	1926,0	C's
15	Ribera Alta del Ebro	2015	5	918,0	IU-CHA-UPeC
15	Ribera Alta del Ebro	2015	6	88,0	UPYD
15	Ribera Alta del Ebro	2015	7	97,0	PACMA
15	Ribera Alta del Ebro	2015	8	48,0	EB
15	Ribera Alta del Ebro	2015	9	34,0	VOX
15	Ribera Alta del Ebro	2015	10	23,0	RECORTES CERO-GRUPO VERDE
15	Ribera Alta del Ebro	2015	11	15,0	PCPE
15	Ribera Alta del Ebro	2015	12	11,0	Independientes-FIA
16	Valdejalón	2015	1	4829,0	PP-PAR
16	Valdejalón	2015	2	3766,0	PSOE
16	Valdejalón	2015	3	1793,0	PODEMOS
16	Valdejalón	2015	4	2043,0	C's
16	Valdejalón	2015	5	654,0	IU-CHA-UPeC
16	Valdejalón	2015	6	82,0	UPYD
16	Valdejalón	2015	7	62,0	PACMA
16	Valdejalón	2015	8	42,0	EB
16	Valdejalón	2015	9	34,0	VOX
16	Valdejalón	2015	10	14,0	RECORTES CERO-GRUPO VERDE
16	Valdejalón	2015	11	13,0	PCPE
16	Valdejalón	2015	12	7,0	Independientes-FIA
17	D.C. Zaragoza	2015	1	121118,0	PP-PAR
17	D.C. Zaragoza	2015	2	84245,0	PSOE
17	D.C. Zaragoza	2015	3	85705,0	PODEMOS
17	D.C. Zaragoza	2015	4	79544,0	C's
17	D.C. Zaragoza	2015	5	28908,0	IU-CHA-UPeC
17	D.C. Zaragoza	2015	6	3914,0	UPYD
17	D.C. Zaragoza	2015	7	3534,0	PACMA
17	D.C. Zaragoza	2015	8	2551,0	EB
17	D.C. Zaragoza	2015	9	1603,0	VOX
17	D.C. Zaragoza	2015	10	914,0	RECORTES CERO-GRUPO VERDE
17	D.C. Zaragoza	2015	11	714,0	PCPE
17	D.C. Zaragoza	2015	12	465,0	Independientes-FIA
18	Ribera Baja del Ebro	2015	1	1607,0	PP-PAR
18	Ribera Baja del Ebro	2015	2	1742,0	PSOE
18	Ribera Baja del Ebro	2015	3	692,0	PODEMOS
18	Ribera Baja del Ebro	2015	4	652,0	C's
18	Ribera Baja del Ebro	2015	5	278,0	IU-CHA-UPeC
18	Ribera Baja del Ebro	2015	6	28,0	UPYD
18	Ribera Baja del Ebro	2015	7	18,0	PACMA
18	Ribera Baja del Ebro	2015	8	21,0	EB
18	Ribera Baja del Ebro	2015	9	11,0	VOX
18	Ribera Baja del Ebro	2015	10	7,0	RECORTES CERO-GRUPO VERDE
18	Ribera Baja del Ebro	2015	11	9,0	PCPE
18	Ribera Baja del Ebro	2015	12	6,0	Independientes-FIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	1	2178,0	PP-PAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	2	2082,0	PSOE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	3	1187,0	PODEMOS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	4	1142,0	C's
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	5	316,0	IU-CHA-UPeC
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	6	28,0	UPYD
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	7	36,0	PACMA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	8	34,0	EB
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	9	17,0	VOX
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	10	12,0	RECORTES CERO-GRUPO VERDE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	11	11,0	PCPE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	12	10,0	Independientes-FIA
20	Comunidad de Calatayud	2015	1	7667,0	PP-PAR
20	Comunidad de Calatayud	2015	2	5834,0	PSOE
20	Comunidad de Calatayud	2015	3	2811,0	PODEMOS
20	Comunidad de Calatayud	2015	4	2870,0	C's
20	Comunidad de Calatayud	2015	5	1025,0	IU-CHA-UPeC
20	Comunidad de Calatayud	2015	6	100,0	UPYD
20	Comunidad de Calatayud	2015	7	95,0	PACMA
20	Comunidad de Calatayud	2015	8	82,0	EB
20	Comunidad de Calatayud	2015	9	45,0	VOX
20	Comunidad de Calatayud	2015	10	28,0	RECORTES CERO-GRUPO VERDE
20	Comunidad de Calatayud	2015	11	21,0	PCPE
20	Comunidad de Calatayud	2015	12	15,0	Independientes-FIA
21	Campo de Cariñena	2015	1	2021,0	PP-PAR
21	Campo de Cariñena	2015	2	1721,0	PSOE
21	Campo de Cariñena	2015	3	658,0	PODEMOS
21	Campo de Cariñena	2015	4	632,0	C's
21	Campo de Cariñena	2015	5	308,0	IU-CHA-UPeC
21	Campo de Cariñena	2015	6	17,0	UPYD
21	Campo de Cariñena	2015	7	23,0	PACMA
21	Campo de Cariñena	2015	8	21,0	EB
21	Campo de Cariñena	2015	9	16,0	VOX
21	Campo de Cariñena	2015	10	9,0	RECORTES CERO-GRUPO VERDE
21	Campo de Cariñena	2015	11	9,0	PCPE
21	Campo de Cariñena	2015	12	1,0	Independientes-FIA
22	Campo de Belchite	2015	1	1418,0	PP-PAR
22	Campo de Belchite	2015	2	823,0	PSOE
22	Campo de Belchite	2015	3	359,0	PODEMOS
22	Campo de Belchite	2015	4	307,0	C's
22	Campo de Belchite	2015	5	91,0	IU-CHA-UPeC
22	Campo de Belchite	2015	6	17,0	UPYD
22	Campo de Belchite	2015	7	11,0	PACMA
22	Campo de Belchite	2015	8	9,0	EB
22	Campo de Belchite	2015	9	7,0	VOX
22	Campo de Belchite	2015	10	5,0	RECORTES CERO-GRUPO VERDE
22	Campo de Belchite	2015	11	5,0	PCPE
22	Campo de Belchite	2015	12	1,0	Independientes-FIA
23	Bajo Martín	2015	1	1381,0	PP-PAR
23	Bajo Martín	2015	2	1168,0	PSOE
23	Bajo Martín	2015	3	508,0	PODEMOS
23	Bajo Martín	2015	4	474,0	C's
23	Bajo Martín	2015	5	258,0	IU-CHA-UPeC
23	Bajo Martín	2015	6	11,0	UPYD
23	Bajo Martín	2015	7	7,0	PACMA
23	Bajo Martín	2015	8	9,0	EB
23	Bajo Martín	2015	10	6,0	RECORTES CERO-GRUPO VERDE
23	Bajo Martín	2015	11	3,0	PCPE
24	Campo de Daroca	2015	1	1667,0	PP-PAR
24	Campo de Daroca	2015	2	805,0	PSOE
24	Campo de Daroca	2015	3	352,0	PODEMOS
24	Campo de Daroca	2015	4	374,0	C's
24	Campo de Daroca	2015	5	135,0	IU-CHA-UPeC
24	Campo de Daroca	2015	6	19,0	UPYD
24	Campo de Daroca	2015	7	12,0	PACMA
24	Campo de Daroca	2015	8	40,0	EB
24	Campo de Daroca	2015	9	3,0	VOX
24	Campo de Daroca	2015	10	6,0	RECORTES CERO-GRUPO VERDE
24	Campo de Daroca	2015	11	5,0	PCPE
24	Campo de Daroca	2015	12	3,0	Independientes-FIA
25	Jiloca	2015	1	3042,0	PP-PAR
25	Jiloca	2015	2	1678,0	PSOE
25	Jiloca	2015	3	773,0	PODEMOS
25	Jiloca	2015	4	927,0	C's
25	Jiloca	2015	5	235,0	IU-CHA-UPeC
25	Jiloca	2015	6	46,0	UPYD
25	Jiloca	2015	7	18,0	PACMA
25	Jiloca	2015	8	25,0	EB
25	Jiloca	2015	10	21,0	RECORTES CERO-GRUPO VERDE
25	Jiloca	2015	11	11,0	PCPE
26	Cuencas Mineras	2015	1	1397,0	PP-PAR
26	Cuencas Mineras	2015	2	1916,0	PSOE
26	Cuencas Mineras	2015	3	740,0	PODEMOS
26	Cuencas Mineras	2015	4	501,0	C's
26	Cuencas Mineras	2015	5	296,0	IU-CHA-UPeC
26	Cuencas Mineras	2015	6	18,0	UPYD
26	Cuencas Mineras	2015	7	37,0	PACMA
26	Cuencas Mineras	2015	8	21,0	EB
26	Cuencas Mineras	2015	10	4,0	RECORTES CERO-GRUPO VERDE
26	Cuencas Mineras	2015	11	12,0	PCPE
27	Andorra-Sierra de Arcos	2015	1	1680,0	PP-PAR
27	Andorra-Sierra de Arcos	2015	2	1767,0	PSOE
27	Andorra-Sierra de Arcos	2015	3	1129,0	PODEMOS
27	Andorra-Sierra de Arcos	2015	4	725,0	C's
27	Andorra-Sierra de Arcos	2015	5	547,0	IU-CHA-UPeC
27	Andorra-Sierra de Arcos	2015	6	30,0	UPYD
27	Andorra-Sierra de Arcos	2015	7	28,0	PACMA
27	Andorra-Sierra de Arcos	2015	8	21,0	EB
27	Andorra-Sierra de Arcos	2015	10	5,0	RECORTES CERO-GRUPO VERDE
27	Andorra-Sierra de Arcos	2015	11	9,0	PCPE
28	Bajo Aragón	2015	1	5485,0	PP-PAR
28	Bajo Aragón	2015	2	3986,0	PSOE
28	Bajo Aragón	2015	3	2697,0	PODEMOS
28	Bajo Aragón	2015	4	2427,0	C's
28	Bajo Aragón	2015	5	728,0	IU-CHA-UPeC
28	Bajo Aragón	2015	6	111,0	UPYD
28	Bajo Aragón	2015	7	115,0	PACMA
28	Bajo Aragón	2015	8	41,0	EB
28	Bajo Aragón	2015	10	20,0	RECORTES CERO-GRUPO VERDE
28	Bajo Aragón	2015	11	27,0	PCPE
29	Comunidad de Teruel	2015	1	9798,0	PP-PAR
29	Comunidad de Teruel	2015	2	5838,0	PSOE
29	Comunidad de Teruel	2015	3	3813,0	PODEMOS
29	Comunidad de Teruel	2015	4	4514,0	C's
29	Comunidad de Teruel	2015	5	1247,0	IU-CHA-UPeC
29	Comunidad de Teruel	2015	6	166,0	UPYD
29	Comunidad de Teruel	2015	7	132,0	PACMA
29	Comunidad de Teruel	2015	8	165,0	EB
29	Comunidad de Teruel	2015	10	59,0	RECORTES CERO-GRUPO VERDE
29	Comunidad de Teruel	2015	11	27,0	PCPE
30	Maestrazgo	2015	1	851,0	PP-PAR
30	Maestrazgo	2015	2	433,0	PSOE
30	Maestrazgo	2015	3	289,0	PODEMOS
30	Maestrazgo	2015	4	241,0	C's
30	Maestrazgo	2015	5	70,0	IU-CHA-UPeC
30	Maestrazgo	2015	6	12,0	UPYD
30	Maestrazgo	2015	7	7,0	PACMA
30	Maestrazgo	2015	8	4,0	EB
30	Maestrazgo	2015	10	7,0	RECORTES CERO-GRUPO VERDE
30	Maestrazgo	2015	11	1,0	PCPE
31	Sierra de Albarracín	2015	1	1062,0	PP-PAR
31	Sierra de Albarracín	2015	2	817,0	PSOE
31	Sierra de Albarracín	2015	3	382,0	PODEMOS
31	Sierra de Albarracín	2015	4	375,0	C's
31	Sierra de Albarracín	2015	5	132,0	IU-CHA-UPeC
31	Sierra de Albarracín	2015	6	16,0	UPYD
31	Sierra de Albarracín	2015	7	6,0	PACMA
31	Sierra de Albarracín	2015	8	5,0	EB
31	Sierra de Albarracín	2015	10	3,0	RECORTES CERO-GRUPO VERDE
31	Sierra de Albarracín	2015	11	5,0	PCPE
32	Gúdar-Javalambre	2015	1	1757,0	PP-PAR
32	Gúdar-Javalambre	2015	2	1208,0	PSOE
32	Gúdar-Javalambre	2015	3	640,0	PODEMOS
32	Gúdar-Javalambre	2015	4	596,0	C's
32	Gúdar-Javalambre	2015	5	183,0	IU-CHA-UPeC
32	Gúdar-Javalambre	2015	6	24,0	UPYD
32	Gúdar-Javalambre	2015	7	12,0	PACMA
32	Gúdar-Javalambre	2015	8	10,0	EB
32	Gúdar-Javalambre	2015	10	6,0	RECORTES CERO-GRUPO VERDE
32	Gúdar-Javalambre	2015	11	7,0	PCPE
33	Matarraña / Matarranya	2015	1	1771,0	PP-PAR
33	Matarraña / Matarranya	2015	2	1043,0	PSOE
33	Matarraña / Matarranya	2015	3	835,0	PODEMOS
33	Matarraña / Matarranya	2015	4	620,0	C's
33	Matarraña / Matarranya	2015	5	177,0	IU-CHA-UPeC
33	Matarraña / Matarranya	2015	6	15,0	UPYD
33	Matarraña / Matarranya	2015	7	13,0	PACMA
33	Matarraña / Matarranya	2015	8	16,0	EB
33	Matarraña / Matarranya	2015	10	4,0	RECORTES CERO-GRUPO VERDE
33	Matarraña / Matarranya	2015	11	3,0	PCPE
