Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2015,0	1	3	Técnicos; profesionales de apoyo	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	2	3	Técnicos; profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2015,0	1	3	Técnicos; profesionales de apoyo	Hombres	09	La Litera / La Llitera
2015,0	1	3	Técnicos; profesionales de apoyo	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	1	3	Técnicos; profesionales de apoyo	Mujeres	11	Bajo Cinca / Baix Cinca
2015,0	2	3	Técnicos; profesionales de apoyo	Hombres	15	Ribera Alta del Ebro
2015,0	44	3	Técnicos; profesionales de apoyo	Hombres	17	D.C. Zaragoza
2015,0	32	3	Técnicos; profesionales de apoyo	Mujeres	17	D.C. Zaragoza
2015,0	1	3	Técnicos; profesionales de apoyo	Mujeres	28	Bajo Aragón
2015,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	01	La Jacetania
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	04	La Ribagorza
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	05	Cinco Villas
2015,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	10	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	06	Hoya de Huesca / Plana de Uesca
2015,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	07	Somontano de Barbastro
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	09	La Litera / La Llitera
2015,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	15	Ribera Alta del Ebro
2015,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16	Valdejalón
2015,0	39	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	17	D.C. Zaragoza
2015,0	158	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	17	D.C. Zaragoza
2015,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	20	Comunidad de Calatayud
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	20	Comunidad de Calatayud
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	21	Campo de Cariñena
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	26	Cuencas Mineras
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	28	Bajo Aragón
2015,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	29	Comunidad de Teruel
2015,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	29	Comunidad de Teruel
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	01	La Jacetania
2015,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	01	La Jacetania
2015,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	02	Alto Gállego
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	03	Sobrarbe
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	04	La Ribagorza
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	04	La Ribagorza
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	05	Cinco Villas
2015,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	05	Cinco Villas
2015,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	07	Somontano de Barbastro
2015,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	07	Somontano de Barbastro
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	08	Cinca Medio
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	09	La Litera / La Llitera
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	09	La Litera / La Llitera
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	10	Los Monegros
2015,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	10	Los Monegros
2015,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	11	Bajo Cinca / Baix Cinca
2015,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	12	Tarazona y el Moncayo
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	12	Tarazona y el Moncayo
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	13	Campo de Borja
2015,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	15	Ribera Alta del Ebro
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	16	Valdejalón
2015,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16	Valdejalón
2015,0	91	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17	D.C. Zaragoza
2015,0	296	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	17	D.C. Zaragoza
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	18	Ribera Baja del Ebro
2015,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	18	Ribera Baja del Ebro
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	20	Comunidad de Calatayud
2015,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	21	Campo de Cariñena
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	23	Bajo Martín
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	24	Campo de Daroca
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25	Jiloca
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	25	Jiloca
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	26	Cuencas Mineras
2015,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	27	Andorra-Sierra de Arcos
2015,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2015,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2015,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2015,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2015,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2015,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	09	La Litera / La Llitera
2015,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17	D.C. Zaragoza
2015,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	30	Maestrazgo
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	04	La Ribagorza
2015,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	05	Cinco Villas
2015,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	06	Hoya de Huesca / Plana de Uesca
2015,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	07	Somontano de Barbastro
2015,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	08	Cinca Medio
2015,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	09	La Litera / La Llitera
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	12	Tarazona y el Moncayo
2015,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	13	Campo de Borja
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	14	Aranda
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	14	Aranda
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15	Ribera Alta del Ebro
2015,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	16	Valdejalón
2015,0	72	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	17	D.C. Zaragoza
2015,0	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17	D.C. Zaragoza
2015,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	18	Ribera Baja del Ebro
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20	Comunidad de Calatayud
2015,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	21	Campo de Cariñena
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	25	Jiloca
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	28	Bajo Aragón
2015,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	29	Comunidad de Teruel
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2015,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	05	Cinco Villas
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2015,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	09	La Litera / La Llitera
2015,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	11	Bajo Cinca / Baix Cinca
2015,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	12	Tarazona y el Moncayo
2015,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2015,0	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2015,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2015,0	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2015,0	78	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	D.C. Zaragoza
2015,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	D.C. Zaragoza
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	20	Comunidad de Calatayud
2015,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	21	Campo de Cariñena
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	25	Jiloca
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	26	Cuencas Mineras
2015,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	27	Andorra-Sierra de Arcos
2015,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	29	Comunidad de Teruel
2015,0	3	9	Ocupaciones elementales	Mujeres	01	La Jacetania
2015,0	2	9	Ocupaciones elementales	Mujeres	02	Alto Gállego
2015,0	6	9	Ocupaciones elementales	Hombres	05	Cinco Villas
2015,0	7	9	Ocupaciones elementales	Hombres	06	Hoya de Huesca / Plana de Uesca
2015,0	5	9	Ocupaciones elementales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2015,0	2	9	Ocupaciones elementales	Mujeres	07	Somontano de Barbastro
2015,0	2	9	Ocupaciones elementales	Hombres	08	Cinca Medio
2015,0	3	9	Ocupaciones elementales	Mujeres	08	Cinca Medio
2015,0	5	9	Ocupaciones elementales	Hombres	09	La Litera / La Llitera
2015,0	1	9	Ocupaciones elementales	Mujeres	09	La Litera / La Llitera
2015,0	3	9	Ocupaciones elementales	Hombres	10	Los Monegros
2015,0	5	9	Ocupaciones elementales	Hombres	11	Bajo Cinca / Baix Cinca
2015,0	4	9	Ocupaciones elementales	Mujeres	11	Bajo Cinca / Baix Cinca
2015,0	1	9	Ocupaciones elementales	Hombres	12	Tarazona y el Moncayo
2015,0	2	9	Ocupaciones elementales	Mujeres	12	Tarazona y el Moncayo
2015,0	5	9	Ocupaciones elementales	Hombres	15	Ribera Alta del Ebro
2015,0	2	9	Ocupaciones elementales	Mujeres	15	Ribera Alta del Ebro
2015,0	9	9	Ocupaciones elementales	Hombres	16	Valdejalón
2015,0	7	9	Ocupaciones elementales	Mujeres	16	Valdejalón
2015,0	86	9	Ocupaciones elementales	Hombres	17	D.C. Zaragoza
2015,0	144	9	Ocupaciones elementales	Mujeres	17	D.C. Zaragoza
2015,0	2	9	Ocupaciones elementales	Hombres	18	Ribera Baja del Ebro
2015,0	4	9	Ocupaciones elementales	Mujeres	18	Ribera Baja del Ebro
2015,0	1	9	Ocupaciones elementales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015,0	1	9	Ocupaciones elementales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015,0	2	9	Ocupaciones elementales	Hombres	20	Comunidad de Calatayud
2015,0	6	9	Ocupaciones elementales	Mujeres	20	Comunidad de Calatayud
2015,0	1	9	Ocupaciones elementales	Hombres	21	Campo de Cariñena
2015,0	1	9	Ocupaciones elementales	Mujeres	23	Bajo Martín
2015,0	1	9	Ocupaciones elementales	Hombres	24	Campo de Daroca
2015,0	3	9	Ocupaciones elementales	Mujeres	25	Jiloca
2015,0	1	9	Ocupaciones elementales	Hombres	26	Cuencas Mineras
2015,0	1	9	Ocupaciones elementales	Hombres	28	Bajo Aragón
2015,0	2	9	Ocupaciones elementales	Hombres	29	Comunidad de Teruel
2015,0	6	9	Ocupaciones elementales	Mujeres	29	Comunidad de Teruel
2015,0	1	9	Ocupaciones elementales	Mujeres	31	Sierra de Albarracín
2014,0	1	1	Directores y gerentes	Mujeres	01	La Jacetania
2014,0	4	1	Directores y gerentes	Hombres	17	D.C. Zaragoza
2014,0	7	1	Directores y gerentes	Mujeres	17	D.C. Zaragoza
2014,0	1	1	Directores y gerentes	Mujeres	29	Comunidad de Teruel
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	01	La Jacetania
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	01	La Jacetania
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	04	La Ribagorza
2014,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	05	Cinco Villas
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	06	Hoya de Huesca / Plana de Uesca
2014,0	5	2	Técnicos y profesionales científicos e intelectuales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2014,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	07	Somontano de Barbastro
2014,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	08	Cinca Medio
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	11	Bajo Cinca / Baix Cinca
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	12	Tarazona y el Moncayo
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15	Ribera Alta del Ebro
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	16	Valdejalón
2014,0	28	2	Técnicos y profesionales científicos e intelectuales	Hombres	17	D.C. Zaragoza
2014,0	99	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17	D.C. Zaragoza
2014,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	20	Comunidad de Calatayud
2014,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20	Comunidad de Calatayud
2014,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	24	Campo de Daroca
2014,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	29	Comunidad de Teruel
2014,0	7	2	Técnicos y profesionales científicos e intelectuales	Mujeres	29	Comunidad de Teruel
2014,0	1	3	Técnicos; profesionales de apoyo	Hombres	01	La Jacetania
2014,0	1	3	Técnicos; profesionales de apoyo	Mujeres	01	La Jacetania
2014,0	4	3	Técnicos; profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2014,0	2	3	Técnicos; profesionales de apoyo	Mujeres	07	Somontano de Barbastro
2014,0	1	3	Técnicos; profesionales de apoyo	Hombres	08	Cinca Medio
2014,0	2	3	Técnicos; profesionales de apoyo	Mujeres	09	La Litera / La Llitera
2014,0	1	3	Técnicos; profesionales de apoyo	Hombres	15	Ribera Alta del Ebro
2014,0	1	3	Técnicos; profesionales de apoyo	Mujeres	15	Ribera Alta del Ebro
2014,0	1	3	Técnicos; profesionales de apoyo	Hombres	16	Valdejalón
2014,0	45	3	Técnicos; profesionales de apoyo	Hombres	17	D.C. Zaragoza
2014,0	37	3	Técnicos; profesionales de apoyo	Mujeres	17	D.C. Zaragoza
2014,0	1	3	Técnicos; profesionales de apoyo	Mujeres	20	Comunidad de Calatayud
2014,0	1	3	Técnicos; profesionales de apoyo	Mujeres	29	Comunidad de Teruel
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	01	La Jacetania
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	02	Alto Gállego
2014,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	04	La Ribagorza
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	05	Cinco Villas
2014,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	06	Hoya de Huesca / Plana de Uesca
2014,0	8	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	06	Hoya de Huesca / Plana de Uesca
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	07	Somontano de Barbastro
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	07	Somontano de Barbastro
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	09	La Litera / La Llitera
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	09	La Litera / La Llitera
2014,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	11	Bajo Cinca / Baix Cinca
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	12	Tarazona y el Moncayo
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	13	Campo de Borja
2014,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16	Valdejalón
2014,0	40	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	17	D.C. Zaragoza
2014,0	173	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	17	D.C. Zaragoza
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	20	Comunidad de Calatayud
2014,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	20	Comunidad de Calatayud
2014,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	25	Jiloca
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	26	Cuencas Mineras
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	28	Bajo Aragón
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	29	Comunidad de Teruel
2014,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	29	Comunidad de Teruel
2014,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2014,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	01	La Jacetania
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	02	Alto Gállego
2014,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	02	Alto Gállego
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	03	Sobrarbe
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	04	La Ribagorza
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	05	Cinco Villas
2014,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	05	Cinco Villas
2014,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	06	Hoya de Huesca / Plana de Uesca
2014,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2014,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	09	La Litera / La Llitera
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	11	Bajo Cinca / Baix Cinca
2014,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	12	Tarazona y el Moncayo
2014,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	13	Campo de Borja
2014,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	15	Ribera Alta del Ebro
2014,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16	Valdejalón
2014,0	99	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17	D.C. Zaragoza
2014,0	272	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	17	D.C. Zaragoza
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	18	Ribera Baja del Ebro
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	20	Comunidad de Calatayud
2014,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2014,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	25	Jiloca
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	28	Bajo Aragón
2014,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2014,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2014,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	31	Sierra de Albarracín
2014,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2014,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	08	Cinca Medio
2014,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2014,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17	D.C. Zaragoza
2014,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	18	Ribera Baja del Ebro
2014,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	29	Comunidad de Teruel
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	05	Cinco Villas
2014,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	06	Hoya de Huesca / Plana de Uesca
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	07	Somontano de Barbastro
2014,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	08	Cinca Medio
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	08	Cinca Medio
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	09	La Litera / La Llitera
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	11	Bajo Cinca / Baix Cinca
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	12	Tarazona y el Moncayo
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	13	Campo de Borja
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	13	Campo de Borja
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15	Ribera Alta del Ebro
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	15	Ribera Alta del Ebro
