Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2006	44013	Alcañiz	Presupuestos	Consolidada	14688437,18	4661907,44	3652343,02	174050,0	454970,0	4884766,72	28900,0	15000,0	816500,0	
2006	44014	Alcorisa	Presupuestos	Consolidada	5553607,78	824160,0	961280,0	70000,0	158100,0	3395113,17	0,0	0,0	144954,61	
2006	44016	Alfambra	Presupuestos	Consolidada	663000,0	111000,0	111100,0	25000,0	33500,0	352400,0	0,0	0,0	30000,0	
2006	44017	Aliaga	Presupuestos	Consolidada	1297496,55	86988,0	97602,1	2100,0	59000,0	1049306,45	0,0	0,0	2500,0	
2006	44018	Almohaja	Presupuestos	Clasificación Económica de la Administración General	172150,0	2590,0	29760,0	500,0	2300,0	137000,0	0,0	0,0	0,0	
2006	44019	Alobras	Presupuestos	Clasificación Económica de la Administración General	223022,01	13322,01	75450,0	0,0	16000,0	116000,0	0,0	0,0	2250,0	
2006	44020	Alpeñés	Presupuestos	Clasificación Económica de la Administración General	139700,0	7000,0	28400,0	0,0	7300,0	97000,0	0,0	0,0	0,0	
2006	44021	Allepuz	Presupuestos	Sin información										
2006	44022	Alloza	Presupuestos	Clasificación Económica de la Administración General	256468,72	91292,0	106202,48	9195,48	17730,2	9000,13	0,0	0,0	23048,43	
2006	44023	Allueva	Presupuestos	Consolidada	90000,0	7449,64	22110,36	300,0	4640,0	55000,0	0,0	0,0	500,0	
2006	44024	Anadón	Presupuestos	Consolidada	76550,0	7700,0	20850,0	0,0	0,0	48000,0	0,0	0,0	0,0	
2006	44025	Andorra	Presupuestos	Consolidada	10742882,93	3061754,7	2311198,38	7500,0	278636,17	5032129,12	0,0	0,0	51664,56	
2006	44026	Arcos de las Salinas	Presupuestos	Consolidada	328000,0	78171,75	93648,2	2103,89	21338,93	128307,48	4196,02	0,0	233,73	
2006	44027	Arens de Lledó	Presupuestos	Consolidada	274000,0	24200,0	78661,82	2755,0	10383,18	151000,0	0,0	0,0	7000,0	
2006	44028	Argente	Presupuestos	Clasificación Económica de la Administración General	536000,0	50000,0	71000,0	0,0	15000,0	400000,0	0,0	0,0	0,0	
2006	44029	Ariño	Presupuestos	Clasificación Económica de la Administración General	3069880,0	181000,0	225850,0	3550,0	35800,0	2618450,0	2600,0	0,0	2630,0	
2006	44031	Azaila	Presupuestos	Clasificación Económica de la Administración General	193120,0	33886,05	38050,0	2100,0	6300,0	110530,15	0,0	0,0	2253,8	
2006	44032	Bádenas	Presupuestos	Sin información										
2006	44033	Báguena	Presupuestos	Consolidada	327420,0	62000,0	79465,0	4000,0	16400,0	150555,0	0,0	0,0	15000,0	
2006	44034	Bañón	Presupuestos	Consolidada	474650,0	11322,12	63770,0	4300,0	17660,0	265587,88	8510,0	0,0	103500,0	
2006	44035	Barrachina	Presupuestos	Consolidada	210345,0	25500,0	74873,0	1650,0	7000,0	98622,0	0,0	0,0	2700,0	
2006	44036	Bea	Presupuestos	Consolidada	139520,0	6115,0	40265,0	0,0	4500,0	86240,0	0,0	0,0	2400,0	
2006	44037	Beceite	Presupuestos	Consolidada	784768,0	83268,0	176900,0	9000,0	40500,0	458000,0	0,0	0,0	17100,0	
2006	44038	Belmonte de San José	Presupuestos	Sin información										
2006	44039	Bello	Presupuestos	Consolidada	550050,1	49272,33	127100,51	2600,0	24522,14	298285,0	10000,0	0,0	38270,12	
2006	44040	Berge	Presupuestos	Sin información										
2006	44041	Bezas	Presupuestos	Consolidada	298724,46	31043,89	49102,05	1461,75	5000,0	204120,0	1300,0	0,0	6696,77	
2006	44042	Blancas	Presupuestos	Consolidada	253250,0	11850,0	44800,0	0,0	15600,0	181000,0	0,0	0,0	0,0	
2006	44043	Blesa	Presupuestos	Consolidada	408332,0	22500,0	59710,0	4057,0	7650,0	275164,0	30940,0	0,0	8311,0	
2006	44044	Bordón	Presupuestos	Consolidada	357475,0	17412,12	86859,77	1552,78	15466,23	235057,2	0,0	0,0	1126,9	
2006	44045	Bronchales	Presupuestos	Consolidada	1085000,0	301000,0	190000,0	6000,0	89000,0	487000,0	0,0	0,0	12000,0	
2006	44046	Bueña	Presupuestos	Consolidada	140000,0	26000,0	35000,0	600,0	6400,0	72000,0	0,0	0,0	0,0	
2006	44047	Burbáguena	Presupuestos	Clasificación Económica de la Administración General	355653,14	17311,84	71000,0	1000,0	5391,3	255950,0	0,0	0,0	5000,0	
2006	44048	Cabra de Mora	Presupuestos	Clasificación Económica de la Administración General	291258,37	23258,37	99000,0	3500,0	13500,0	137000,0	0,0	0,0	15000,0	
2006	44049	Calaceite	Presupuestos	Consolidada	1217553,51	239000,0	267666,29	15400,0	46700,0	601710,21	0,0	0,0	47077,01	
2006	44050	Calamocha	Presupuestos	Consolidada	6207755,25	532344,8	729883,06	107933,1	1038238,97	3303000,0	268000,0	0,0	228355,32	
2006	44051	Calanda	Presupuestos	Consolidada	9556394,11	1239807,18	1644879,2	31590,64	274618,76	6275881,13	1,8	2,4	89613,0	
2006	44052	Calomarde	Presupuestos	Consolidada	381384,2	47000,0	69634,0	0,0	0,0	262750,2	0,0	0,0	2000,0	
2006	44053	Camañas	Presupuestos	Sin información										
2006	44054	Camarena de la Sierra	Presupuestos	Sin información										
2006	44055	Camarillas	Presupuestos	Consolidada	285415,0	18740,0	69100,0	3650,0	10410,0	177515,0	0,0	0,0	6000,0	
2006	44056	Caminreal	Presupuestos	Clasificación Económica de la Administración General	1231858,0	117103,0	197043,0	0,0	14552,0	900530,0	0,0	0,0	2630,0	
2006	44059	Cantavieja	Presupuestos	Consolidada	1280500,0	94725,0	292442,64	11450,0	43172,43	811409,93	0,0	0,0	27300,0	
2006	44060	Cañada de Benatanduz	Presupuestos	Consolidada	254011,1	15275,44	38430,96	1603,7	4951,0	192750,0	0,0	0,0	1000,0	
2006	44061	Cañada de Verich (La)	Presupuestos	Consolidada	387950,0	25750,0	74950,0	3800,0	1650,0	269800,0	0,0	0,0	12000,0	
2006	44062	Cañada Vellida	Presupuestos	Sin información										
2006	44063	Cañizar del Olivar	Presupuestos	Consolidada	901500,0	10000,0	83400,0	10000,0	8100,0	290000,0	500000,0	0,0	0,0	
2006	44064	Cascante del Río	Presupuestos	Sin información										
2006	44065	Castejón de Tornos	Presupuestos	Clasificación Económica de la Administración General	219958,09	6921,89	29000,0	350,0	2059,3	180500,0	0,0	0,0	1126,9	
2006	44066	Castel de Cabra	Presupuestos	Consolidada	1052000,0	18475,24	90700,0	14400,0	23787,76	784637,0	0,0	0,0	120000,0	
2006	44067	Castelnou	Presupuestos	Consolidada	647646,02	91507,56	136789,77	600,0	6000,0	412748,69	0,0	0,0	0,0	
2006	44068	Castelserás	Presupuestos	Consolidada	841320,0	152150,0	176850,0	1200,0	700,0	481222,67	25000,0	0,0	4197,33	
2006	44070	Castellar (El)	Presupuestos	Consolidada	507348,26	18628,26	73300,0	800,0	13600,0	396020,0	0,0	0,0	5000,0	
2006	44071	Castellote	Presupuestos	Consolidada	866111,97	170667,0	171716,8	7404,0	45626,47	438200,0	0,0	0,0	32497,7	
2006	44074	Cedrillas	Presupuestos	Consolidada	815000,0	107872,69	166684,75	9442,56	40000,0	465000,0	0,0	0,0	26000,0	
2006	44075	Celadas	Presupuestos	Clasificación Económica de la Administración General	478997,06	72240,66	40414,5	4055,35	22284,48	326730,25	0,0	0,0	13271,82	
2006	44076	Cella	Presupuestos	Consolidada	4453000,0	557600,0	590000,0	200,0	225000,0	3072500,0	0,0	0,0	7700,0	
2006	44077	Cerollera (La)	Presupuestos	Sin información										
2006	44080	Codoñera (La)	Presupuestos	Sin información										
2006	44082	Corbalán	Presupuestos	Consolidada	214158,0	19300,0	20704,2	200,0	10500,0	161200,0	0,0	0,0	2253,8	
2006	44084	Cortes de Aragón	Presupuestos	Sin información										
2006	44085	Cosa	Presupuestos	Consolidada	210000,0	8895,84	39000,0	0,0	6600,0	151004,16	4500,0	0,0	0,0	
2006	44086	Cretas	Presupuestos	Consolidada	932000,0	108300,0	218976,98	11335,0	14700,0	538688,02	0,0	0,0	40000,0	
2006	44087	Crivillén	Presupuestos	Sin información										
2006	44088	Cuba (La)	Presupuestos	Consolidada	154761,0	14000,0	41776,0	480,0	14500,0	81000,0	0,0	0,0	3005,0	
2006	44089	Cubla	Presupuestos	Consolidada	149948,88	12273,78	32843,82	0,0	8302,28	96529,0	0,0	0,0	0,0	
2006	44090	Cucalón	Presupuestos	Sin información										
2006	44092	Cuervo (El)	Presupuestos	Clasificación Económica de la Administración General	271130,9	11130,9	62200,0	3000,0	25800,0	163000,0	0,0	0,0	6000,0	
2006	44093	Cuevas de Almudén	Presupuestos	Clasificación Económica de la Administración General	750050,0	11005,0	38832,0	9350,0	6700,0	390968,0	0,0	0,0	293195,0	
2006	44094	Cuevas Labradas	Presupuestos	Consolidada	196280,0	15241,0	30594,2	380,0	8078,0	139733,0	0,0	0,0	2253,8	
2006	44096	Ejulve	Presupuestos	Sin información										
2006	44097	Escorihuela	Presupuestos	Consolidada	275760,0	19500,0	59102,0	4500,0	15800,0	167858,0	0,0	2000,0	7000,0	
2006	44099	Escucha	Presupuestos	Consolidada	2482533,0	729299,73	798483,27	105000,0	51700,0	526000,0	70000,0	6000,0	196050,0	
2006	44100	Estercuel	Presupuestos	Consolidada	954223,46	93049,0	173415,88	43000,0	205276,75	356611,83	5000,0	0,0	77870,0	
2006	44101	Ferreruela de Huerva	Presupuestos	Sin información										
2006	44102	Fonfría	Presupuestos	Consolidada	172500,0	7700,0	41100,0	300,0	3400,0	120000,0	0,0	0,0	0,0	
2006	44103	Formiche Alto	Presupuestos	Consolidada	579760,0	41040,0	87220,0	1800,0	23200,0	416500,0	0,0	0,0	10000,0	
2006	44105	Fórnoles	Presupuestos	Sin información										
2006	44106	Fortanete	Presupuestos	Consolidada	844411,0	53400,0	94837,99	1050,0	16347,18	676522,03	0,0	0,0	2253,8	
2006	44107	Foz-Calanda	Presupuestos	Clasificación Económica de la Administración General	266780,0	30780,0	66290,0	9000,0	2500,0	128210,0	0,0	0,0	30000,0	
2006	44108	Fresneda (La)	Presupuestos	Consolidada	1049000,0	209000,0	184000,0	10000,0	33000,0	573000,0	0,0	0,0	40000,0	
2006	44109	Frías de Albarracín	Presupuestos	Consolidada	581954,95	59400,0	182400,0	2850,0	2000,0	333054,95	0,0	0,0	2250,0	
2006	44110	Fuenferrada	Presupuestos	Consolidada	100000,0	12974,64	18656,06	1000,0	2169,3	64200,0	0,0	0,0	1000,0	
2006	44111	Fuentes Calientes	Presupuestos	Sin información										
2006	44112	Fuentes Claras	Presupuestos	Clasificación Económica de la Administración General	2319360,68	65351,12	174750,0	0,0	29400,0	2049859,56	0,0	0,0	0,0	
2006	44113	Fuentes de Rubielos	Presupuestos	Consolidada	377636,0	44200,0	41200,0	5700,0	8826,0	272210,0	0,0	0,0	5500,0	
2006	44114	Fuentespalda	Presupuestos	Consolidada	1128900,0	90500,0	142200,0	5000,0	10000,0	875200,0	0,0	0,0	6000,0	
2006	44115	Galve	Presupuestos	Sin información										
2006	44116	Gargallo	Presupuestos	Sin información										
2006	44117	Gea de Albarracín	Presupuestos	Consolidada	651952,0	72070,0	113150,0	5500,0	19800,0	426432,0	0,0	0,0	15000,0	
2006	44118	Ginebrosa (La)	Presupuestos	Consolidada	615470,0	59200,0	133100,0	3100,0	20870,0	387200,0	0,0	0,0	12000,0	
2006	44119	Griegos	Presupuestos	Consolidada	597220,62	34284,83	98018,22	0,0	14100,0	450817,57	0,0	0,0	0,0	
2006	44120	Guadalaviar	Presupuestos	Consolidada	375476,64	68976,66	107150,0	3500,0	16200,0	173149,98	0,0	0,0	6500,0	
2006	44121	Gúdar	Presupuestos	Consolidada	529638,0	44100,0	152590,0	3000,0	24700,0	290298,0	12700,0	0,0	2250,0	
2006	44122	Híjar	Presupuestos	Consolidada	3098425,28	378614,91	538778,47	8809,31	43012,6	2073083,04	0,0	0,0	56126,95	
2006	44123	Hinojosa de Jarque	Presupuestos	Consolidada	273300,0	37799,0	39881,0	700,0	11110,0	183810,0	0,0	0,0	0,0	
2006	44124	Hoz de la Vieja (La)	Presupuestos	Clasificación Económica de la Administración General	299000,0	25000,0	56000,0	0,0	10000,0	208000,0	0,0	0,0	0,0	
2006	44125	Huesa del Común	Presupuestos	Consolidada	319680,0	16276,0	41600,0	3375,0	5081,0	213950,0	33144,0	0,0	6254,0	
2006	44126	Iglesuela del Cid (La)	Presupuestos	Clasificación Económica de la Administración General	927000,0	92000,0	173000,0	12000,0	30000,0	582000,0	0,0	0,0	38000,0	
2006	44127	Jabaloyas	Presupuestos	Consolidada	299089,43	29067,75	35048,68	0,0	15500,0	216223,0	1000,0	0,0	2250,0	
2006	44128	Jarque de la Val	Presupuestos	Sin información										
2006	44129	Jatiel	Presupuestos	Sin información										
2006	44130	Jorcas	Presupuestos	Consolidada	226740,0	5250,0	55155,0	350,0	5685,0	160300,0	0,0	0,0	0,0	
2006	44131	Josa	Presupuestos	Sin información										
2006	44132	Lagueruela	Presupuestos	Sin información										
2006	44133	Lanzuela	Presupuestos	Sin información										
2006	44135	Libros	Presupuestos	Consolidada	315867,97	22350,18	44291,77	0,0	9100,63	237409,64	0,0	1000,0	1715,75	
2006	44136	Lidón	Presupuestos	Consolidada	210372,0	17330,0	33042,0	140,0	13060,0	145800,0	0,0	1000,0	0,0	
2006	44137	Linares de Mora	Presupuestos	Clasificación Económica de la Administración General	491500,0	82500,0	110000,0	7500,0	31500,0	250000,0	0,0	0,0	10000,0	
2006	44138	Loscos	Presupuestos	Clasificación Económica de la Administración General	504236,0	69838,0	60518,0	0,0	7280,0	297600,0	0,0	1000,0	68000,0	
2006	44141	Lledó	Presupuestos	Sin información										
2006	44142	Maicas	Presupuestos	Sin información										
2006	44143	Manzanera	Presupuestos	Consolidada	1193900,92	135846,61	226709,25	2530,0	58756,0	740008,06	0,0	51,0	30000,0	
2006	44144	Martín del Río	Presupuestos	Consolidada	728600,0	152100,0	188050,0	10000,0	26700,0	330500,0	0,0	0,0	21250,0	
2006	44145	Mas de las Matas	Presupuestos	Consolidada	1333300,0	532000,0	517425,0	6000,0	51000,0	186875,0	0,0	0,0	40000,0	
2006	44146	Mata de los Olmos (La)	Presupuestos	Sin información										
2006	44147	Mazaleón	Presupuestos	Consolidada	790193,65	62035,91	112028,0	4500,0	58140,0	539239,74	0,0	0,0	14250,0	
2006	44148	Mezquita de Jarque	Presupuestos	Sin información										
2006	44149	Mirambel	Presupuestos	Consolidada	399111,0	45400,0	85736,0	2415,0	22052,0	239000,0	0,0	0,0	4508,0	
2006	44150	Miravete de la Sierra	Presupuestos	Sin información										
2006	44151	Molinos	Presupuestos	Sin información										
2006	44152	Monforte de Moyuela	Presupuestos	Consolidada	158495,0	9445,0	29200,0	0,0	6450,0	111000,0	0,0	0,0	2400,0	
2006	44153	Monreal del Campo	Presupuestos	Consolidada	2502494,0	734184,0	624553,0	52000,0	129000,0	875757,0	0,0	0,0	87000,0	
2006	44154	Monroyo	Presupuestos	Sin información										
2006	44155	Montalbán	Presupuestos	Consolidada	1316280,0	330735,0	306000,0	20400,0	22195,0	543950,0	61000,0	0,0	32000,0	
2006	44156	Monteagudo del Castillo	Presupuestos	Clasificación Económica de la Administración General	284855,0	35170,0	52185,0	0,0	6000,0	191500,0	0,0	0,0	0,0	
2006	44157	Monterde de Albarracín	Presupuestos	Sin información										
2006	44158	Mora de Rubielos	Presupuestos	Consolidada	2837954,41	244996,96	358283,96	15000,0	134541,52	2034131,97	0,0	6000,0	45000,0	
2006	44159	Moscardón	Presupuestos	Consolidada	549174,0	16302,0	67924,0	500,0	15776,0	448672,0	0,0	0,0	0,0	
2006	44160	Mosqueruela	Presupuestos	Clasificación Económica de la Administración General	1870942,6	213300,0	255364,04	7285,18	158600,0	1067245,95	140518,0	0,0	28629,43	
2006	44161	Muniesa	Presupuestos	Consolidada	1260000,0	160000,0	273000,0	10000,0	24000,0	772000,0	0,0	0,0	21000,0	
2006	44163	Noguera de Albarracín	Presupuestos	Consolidada	1326526,7	105675,64	144244,38	2319,57	11379,12	1062907,99	0,0	0,0	0,0	
2006	44164	Nogueras	Presupuestos	Sin información										
2006	44165	Nogueruelas	Presupuestos	Consolidada	827742,0	196200,0	311200,0	4100,0	12500,0	303742,0	0,0	0,0	0,0	
2006	44167	Obón	Presupuestos	Clasificación Económica de la Administración General	335400,0	18234,28	41572,14	4720,0	10959,13	192506,16	0,0	0,0	67408,29	
2006	44168	Odón	Presupuestos	Consolidada	587838,0	31774,0	94580,0	6000,0	29230,0	332000,0	8000,0	0,0	86254,0	
2006	44169	Ojos Negros	Presupuestos	Consolidada	1025350,0	106800,0	140900,0	5100,0	44050,0	715500,0	0,0	0,0	13000,0	
2006	44171	Olba	Presupuestos	Consolidada	383139,84	61378,28	78680,0	1000,0	50907,2	181374,36	0,0	0,0	9800,0	
2006	44172	Oliete	Presupuestos	Consolidada	735000,0	75550,0	214966,1	2400,0	102725,0	335108,9	0,0	0,0	4250,0	
2006	44173	Olmos (Los)	Presupuestos	Sin información										
2006	44174	Orihuela del Tremedal	Presupuestos	Consolidada	1141226,0	150417,73	297900,0	6700,0	36600,0	638108,27	0,0	0,0	11500,0	
2006	44175	Orrios	Presupuestos	Consolidada	304151,0	25045,0	45431,0	525,0	20150,0	212000,0	0,0	1000,0	0,0	
2006	44176	Palomar de Arroyos	Presupuestos	Consolidada	654000,0	26493,9	108360,0	11900,0	21246,1	396000,0	0,0	0,0	90000,0	
2006	44177	Pancrudo	Presupuestos	Consolidada	521920,0	31500,0	92500,0	9000,0	15120,0	356000,0	1800,0	1000,0	15000,0	
2006	44178	Parras de Castellote (Las)	Presupuestos	Clasificación Económica de la Administración General	234000,0	9700,0	37000,0	100,0	14000,0	171700,0	0,0	0,0	1500,0	
2006	44179	Peñarroya de Tastavins	Presupuestos	Sin información										
2006	44180	Peracense	Presupuestos	Consolidada	269200,0	47200,0	113200,0	200,0	4100,0	104500,0	0,0	0,0	0,0	
2006	44181	Peralejos	Presupuestos	Consolidada	180756,8	10884,0	14702,0	50,0	6200,0	146667,0	0,0	0,0	2253,8	
2006	44182	Perales del Alfambra	Presupuestos	Clasificación Económica de la Administración General	725848,0	74468,12	74607,88	500,0	78822,0	496250,0	1200,0	0,0	0,0	
2006	44183	Pitarque	Presupuestos	Sin información										
2006	44184	Plou	Presupuestos	Consolidada	159228,0	8100,0	16900,0	0,0	1400,0	95787,0	34787,0	0,0	2254,0	
2006	44185	Pobo (El)	Presupuestos	Consolidada	504358,0	31430,0	62600,0	1500,0	7500,0	396328,0	0,0	0,0	5000,0	
2006	44187	Portellada (La)	Presupuestos	Consolidada	724942,57	25912,53	113043,4	6000,0	9302,4	558684,24	0,0	0,0	12000,0	
2006	44189	Pozondón	Presupuestos	Consolidada	421212,39	23124,58	42745,0	0,0	8145,0	344944,01	0,0	0,0	2253,8	
2006	44190	Pozuel del Campo	Presupuestos	Consolidada	250532,0	8100,0	32532,0	0,0	7000,0	202900,0	0,0	0,0	0,0	
2006	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	1091885,0	207130,0	245720,0	17700,0	48650,0	526885,0	20000,0	0,0	25800,0	
2006	44192	Puebla de Valverde (La)	Presupuestos	Sin información										
2006	44193	Puertomingalvo	Presupuestos	Consolidada	615426,45	107300,0	133494,45	2182,0	24300,0	226000,0	55000,0	0,0	67150,0	
2006	44194	Ráfales	Presupuestos	Consolidada	1244238,0	22322,0	68311,44	6242,4	10669,2	886692,96	0,0	0,0	250000,0	
2006	44195	Rillo	Presupuestos	Consolidada	285850,0	20000,0	53900,0	4000,0	18150,0	178000,0	1800,0	0,0	10000,0	
2006	44196	Riodeva	Presupuestos	Consolidada	547824,06	11270,65	45181,81	0,0	8059,37	480800,0	0,0	0,0	2512,23	
2006	44197	Ródenas	Presupuestos	Consolidada	248770,17	19597,82	45530,51	3000,0	14585,0	163803,04	0,0	0,0	2253,8	
2006	44198	Royuela	Presupuestos	Consolidada	364339,0	16939,0	60200,0	1200,0	20000,0	263000,0	0,0	0,0	3000,0	
2006	44199	Rubiales	Presupuestos	Consolidada	142167,13	14735,13	40432,0	0,0	1000,0	86000,0	0,0	0,0	0,0	
2006	44200	Rubielos de la Cérida	Presupuestos	Consolidada	222000,0	6739,44	25710,56	3000,0	2950,0	144600,0	2000,0	0,0	37000,0	
2006	44201	Rubielos de Mora	Presupuestos	Clasificación Económica de la Administración General	2997822,21	476294,9	392532,0	35500,0	143089,07	1241400,5	0,0	2000,0	707005,74	
2006	44203	Salcedillo	Presupuestos	Consolidada	75000,0	7449,64	20315,76	0,0	2734,6	44500,0	0,0	0,0	0,0	
2006	44204	Saldón	Presupuestos	Consolidada	178672,72	12505,1	36680,0	1000,0	800,0	119374,6	0,0	0,0	8313,02	
2006	44205	Samper de Calanda	Presupuestos	Consolidada	806600,92	163989,86	163451,27	2400,0	45400,0	412457,79	0,0	0,0	18902,0	
2006	44206	San Agustín	Presupuestos	Consolidada	296995,0	29357,0	76800,0	0,0	18600,0	172238,0	0,0	0,0	0,0	
2006	44207	San Martín del Río	Presupuestos	Consolidada	267907,65	23371,9	69225,0	450,0	7000,0	162860,75	0,0	0,0	5000,0	
2006	44208	Santa Cruz de Nogueras	Presupuestos	Sin información										
2006	44209	Santa Eulalia	Presupuestos	Consolidada	1506791,62	233700,0	339443,22	5500,0	222048,4	671800,0	0,0	0,0	34300,0	
2006	44210	Sarrión	Presupuestos	Consolidada	1722585,08	312117,17	323126,98	12020,24	79850,0	985556,12	0,0	0,0	9914,57	
2006	44211	Segura de los Baños	Presupuestos	Consolidada	2115000,0	15849,04	23350,35	7000,0	2800,61	2060000,0	0,0	0,0	6000,0	
2006	44212	Seno	Presupuestos	Consolidada	102000,0	3550,0	42226,98	266,48	5556,54	50400,0	0,0	0,0	0,0	
2006	44213	Singra	Presupuestos	Consolidada	195300,0	23000,0	49900,0	200,0	3200,0	119000,0	0,0	0,0	0,0	
2006	44215	Terriente	Presupuestos	Consolidada	411051,0	45062,25	85649,87	600,0	7150,0	271588,88	1000,0	0,0	0,0	
2006	44216	Teruel	Presupuestos	Consolidada	50957563,42	9763914,01	8485547,75	868770,0	2436201,24	23022185,13	3816015,29	875000,0	1689930,0	
2006	44217	Toril y Masegoso	Presupuestos	Sin información										
2006	44218	Tormón	Presupuestos	Clasificación Económica de la Administración General	182798,49	9364,49	42280,0	0,0	10000,0	118900,0	0,0	0,0	2254,0	
2006	44219	Tornos	Presupuestos	Clasificación Económica de la Administración General	263568,0	33305,0	71250,0	1000,0	4301,0	151612,0	0,0	0,0	2100,0	
2006	44220	Torralba de los Sisones	Presupuestos	Clasificación Económica de la Administración General	472800,0	31450,0	111500,0	17000,0	19200,0	188650,0	0,0	0,0	105000,0	
2006	44221	Torrecilla de Alcañiz	Presupuestos	Consolidada	690235,04	79971,59	196060,25	2000,0	73310,44	332892,76	0,0	0,0	6000,0	
2006	44222	Torrecilla del Rebollar	Presupuestos	Consolidada	207474,75	16221,0	84343,91	221,84	12510,0	91778,0	0,0	0,0	2400,0	
2006	44223	Torre de Arcas	Presupuestos	Sin información										
2006	44224	Torre de las Arcas	Presupuestos	Consolidada	690823,0	7062,58	67460,0	13800,0	13500,42	547000,0	0,0	0,0	42000,0	
2006	44225	Torre del Compte	Presupuestos	Consolidada	359917,18	29941,78	80539,75	4200,0	14497,52	223611,23	0,0	0,0	7126,9	
2006	44226	Torrelacárcel	Presupuestos	Clasificación Económica de la Administración General	459852,2	46493,58	117489,53	0,0	18210,2	257878,69	0,0	0,0	19780,2	
2006	44227	Torre los Negros	Presupuestos	Consolidada	253622,0	10858,0	53444,0	1502,0	3520,0	182495,0	0,0	0,0	1803,0	
2006	44228	Torremocha de Jiloca	Presupuestos	Clasificación Económica de la Administración General	474793,91	32320,36	79759,7	0,0	8959,2	340700,65	0,0	0,0	13054,0	
2006	44229	Torres de Albarracín	Presupuestos	Consolidada	767171,0	44476,0	51580,0	11015,0	14100,0	644000,0	0,0	0,0	2000,0	
2006	44230	Torrevelilla	Presupuestos	Clasificación Económica de la Administración General	90000,0	3700,0	70100,0	1000,0	8200,0	7000,0	0,0	0,0	0,0	
2006	44231	Torrijas	Presupuestos	Sin información										
2006	44232	Torrijo del Campo	Presupuestos	Sin información										
2006	44234	Tramacastiel	Presupuestos	Consolidada	244987,37	9119,2	40990,48	0,0	6268,92	188000,0	0,0	0,0	608,77	
2006	44235	Tramacastilla	Presupuestos	Consolidada	278323,02	29863,25	54028,17	1200,0	7103,0	183128,6	0,0	0,0	3000,0	
2006	44236	Tronchón	Presupuestos	Consolidada	230544,0	17550,0	46184,0	2500,0	9200,0	140000,0	8500,0	0,0	6610,0	
2006	44237	Urrea de Gaén	Presupuestos	Consolidada	632093,0	68460,0	110323,0	4795,0	26517,0	412760,0	900,0	0,0	8338,0	
2006	44238	Utrillas	Presupuestos	Consolidada	2006000,0	428645,96	627118,62	7653,11	136192,63	755795,68	39886,1	0,0	10707,9	
2006	44239	Valacloche	Presupuestos	Sin información										
2006	44240	Valbona	Presupuestos	Clasificación Económica de la Administración General	743869,41	64300,0	94319,41	3500,0	10750,0	570000,0	0,0	0,0	1000,0	
2006	44241	Valdealgorfa	Presupuestos	Consolidada	734301,29	106796,67	136262,46	2600,0	61000,0	427642,16	0,0	0,0	0,0	
2006	44243	Valdecuenca	Presupuestos	Consolidada	271835,75	12618,75	48467,0	1000,0	0,0	209750,0	0,0	0,0	0,0	
2006	44244	Valdelinares	Presupuestos	Sin información										
2006	44245	Valdeltormo	Presupuestos	Consolidada	431229,69	25215,64	130410,66	4900,0	26975,0	223935,74	665,75	0,0	19126,9	
2006	44246	Valderrobres	Presupuestos	Sin información										
2006	44247	Valjunquera	Presupuestos	Consolidada	645000,0	67400,0	98050,0	450,0	25200,0	451100,0	0,0	0,0	2800,0	
2006	44249	Vallecillo (El)	Presupuestos	Consolidada	142610,33	12346,4	23775,5	0,0	6350,0	99138,43	1000,0	0,0	0,0	
2006	44250	Veguillas de la Sierra	Presupuestos	Clasificación Económica de la Administración General	198679,0	4034,88	46640,12	0,0	4500,0	141250,0	0,0	0,0	2254,0	
2006	44251	Villafranca del Campo	Presupuestos	Consolidada	804000,0	104200,0	72700,0	1800,0	26800,0	526200,0	15100,0	200,0	57000,0	
2006	44252	Villahermosa del Campo	Presupuestos	Sin información										
2006	44256	Villanueva del Rebollar de la Sierra	Presupuestos	Consolidada	80000,0	13261,29	16984,12	200,0	1453,58	47500,0	0,0	0,0	601,01	
2006	44257	Villar del Cobo	Presupuestos	Clasificación Económica de la Administración General	506160,55	83188,86	114330,27	2500,0	12860,0	265205,3	22276,12	0,0	5800,0	
2006	44258	Villar del Salz	Presupuestos	Consolidada	220550,0	6450,0	12900,0	1350,0	7050,0	192800,0	0,0	0,0	0,0	
2006	44260	Villarluengo	Presupuestos	Consolidada	737471,0	81600,0	78212,0	4000,0	11984,0	555675,0	0,0	6000,0	0,0	
2006	44261	Villarquemado	Presupuestos	Consolidada	1134310,0	167110,0	327200,0	1500,0	59500,0	579000,0	0,0	0,0	0,0	
2006	44262	Villarroya de los Pinares	Presupuestos	Sin información										
2006	44263	Villastar	Presupuestos	Consolidada	366547,05	64062,61	77444,56	4000,0	17044,93	192778,41	0,0	0,0	11216,54	
2006	44264	Villel	Presupuestos	Consolidada	582000,0	37100,0	88430,0	7070,0	20430,0	420700,0	0,0	0,0	8270,0	
2006	44265	Vinaceite	Presupuestos	Sin información										
