Año	Comarca código	Comarca nombre	Tasa bruta de saldo vegetativo	Tasa bruta de natalidad	Tasa bruta de mortalidad	Tasa global de fecundidad	Tasa bruta de nupcialidad
2005	01	La Jacetania	-11,1369680851064	0,0	11,1369680851064	0,0	3,93395390070922
2005	02	Alto Gállego	-9,63202648807284	0,0	9,63202648807284	0,0	3,01000827752276
2005	03	Sobrarbe	-11,7695929105511	0,0	11,7695929105511	0,0	2,63085018000554
2005	04	La Ribagorza	-13,5601191409312	0,0	13,5601191409312	0,0	1,9595547891519
2005	05	Cinco Villas	-12,3581147109675	0,0	12,3581147109675	0,0	3,57814026911223
2005	06	Hoya de Huesca / Plana de Uesca	-11,0811550033212	0,0	11,0811550033212	0,0	5,07951392959012
2005	07	Somontano de Barbastro	-14,2506666666667	0,0	14,2506666666667	0,0	3,328
2005	08	Cinca Medio	-11,6501478003825	0,0	11,6501478003825	0,0	2,82559554860024
2005	09	La Litera / La Llitera	-12,5381856820295	0,0	12,5381856820295	0,0	3,40018594766901
2005	10	Los Monegros	-13,4691431995207	0,0	13,4691431995207	0,0	2,73217495506291
2005	11	Bajo Cinca / Baix Cinca	-11,2791591899513	0,0	11,2791591899513	0,0	3,24703067589507
2005	12	Tarazona y el Moncayo	-13,7731561187246	0,0	13,7731561187246	0,0	3,64988637146202
2005	13	Campo de Borja	-13,662710460944	0,0	13,662710460944	0,0	2,27711841015733
2005	14	Aranda	-8,50844398607709	0,0	8,50844398607709	0,0	1,93373726956298
2005	15	Ribera Alta del Ebro	-13,8536228645717	0,0	13,8536228645717	0,0	4,95642812163562
2005	16	Valdejalón	-11,8048018887683	0,0	11,8048018887683	0,0	3,54144056663049
2005	17	D.C. Zaragoza	-9,43297857296918	0,0	9,43297857296918	0,0	5,20213627540184
2005	18	Ribera Baja del Ebro	-10,6406080347448	0,0	10,6406080347448	0,0	2,71444082519001
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-12,589861064551	0,0	12,589861064551	0,0	2,90535255335792
2005	20	Comunidad de Calatayud	-13,7669936327654	0,0	13,7669936327654	0,0	3,39258057378863
2005	21	Campo de Cariñena	-12,8725339303204	0,0	12,8725339303204	0,0	3,17149386689054
2005	22	Campo de Belchite	-17,6634347700874	0,0	17,6634347700874	0,0	0,767975424786407
2005	23	Bajo Martín	-14,1795154185022	0,0	14,1795154185022	0,0	3,16629955947137
2005	24	Campo de Daroca	-11,903853491034	0,0	11,903853491034	0,0	3,20488363220145
2005	25	Jiloca	-14,5457151046145	0,0	14,5457151046145	0,0	2,50788191458871
2005	26	Cuencas Mineras	-12,0469195815281	0,0	12,0469195815281	0,0	3,38159146148156
2005	27	Andorra-Sierra de Arcos	-10,0534087338988	0,0	10,0534087338988	0,0	2,42358960549347
2005	28	Bajo Aragón	-11,2705272255834	0,0	11,2705272255834	0,0	4,28694900605013
2005	29	Comunidad de Teruel	-11,9175756499739	0,0	11,9175756499739	0,0	4,8824332271774
2005	30	Maestrazgo	-10,9684323167469	0,0	10,9684323167469	0,0	3,47779561262707
2005	31	Sierra de Albarracín	-11,8560915780867	0,0	11,8560915780867	0,0	3,06623058053966
2005	32	Gúdar-Javalambre	-13,3160499646477	0,0	13,3160499646477	0,0	2,71034645298138
2005	33	Matarraña / Matarranya	-15,0548755961616	0,0	15,0548755961616	0,0	2,41337700396483
2004	01	La Jacetania	-10,6885688568857	0,0	10,6885688568857	0,0	4,95049504950495
2004	02	Alto Gállego	-10,5914186316196	0,0	10,5914186316196	0,0	5,10243525318902
2004	03	Sobrarbe	-10,068065796937	0,0	10,068065796937	0,0	3,11968235961429
2004	04	La Ribagorza	-14,4135582481983	0,0	14,4135582481983	0,0	3,64298724954463
2004	05	Cinco Villas	-11,2968820605513	0,0	11,2968820605513	0,0	4,12712757945474
2004	06	Hoya de Huesca / Plana de Uesca	-10,9653479114191	0,0	10,9653479114191	0,0	4,78343437874947
2004	07	Somontano de Barbastro	-11,1525758160683	0,0	11,1525758160683	0,0	3,56024535666795
2004	08	Cinca Medio	-12,3833571193325	0,0	12,3833571193325	0,0	4,52299923152926
2004	09	La Litera / La Llitera	-12,9503304199531	0,0	12,9503304199531	0,0	2,50479641867406
2004	10	Los Monegros	-11,7505995203837	0,0	11,7505995203837	0,0	2,35011990407674
2004	11	Bajo Cinca / Baix Cinca	-10,361803211729	0,0	10,361803211729	0,0	3,65457789625298
2004	12	Tarazona y el Moncayo	-13,6573191445111	0,0	13,6573191445111	0,0	4,09026309404139
2004	13	Campo de Borja	-15,0746787078847	0,0	15,0746787078847	0,0	3,47342827370615
2004	14	Aranda	-11,2480252764613	0,0	11,2480252764613	0,0	3,03317535545024
2004	15	Ribera Alta del Ebro	-13,3589379644318	0,0	13,3589379644318	0,0	4,96785505552309
2004	16	Valdejalón	-11,7438208384542	0,0	11,7438208384542	0,0	4,01864965568366
2004	17	D.C. Zaragoza	-9,23952132600359	0,0	9,23952132600359	0,0	5,37369750723758
2004	18	Ribera Baja del Ebro	-12,0305641359129	0,0	12,0305641359129	0,0	3,03473689914919
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-13,6975818794001	0,0	13,6975818794001	0,0	4,05570860116315
2004	20	Comunidad de Calatayud	-12,4768663210403	0,0	12,4768663210403	0,0	3,52980108100158
2004	21	Campo de Cariñena	-12,3262279888786	0,0	12,3262279888786	0,0	2,87303058387396
2004	22	Campo de Belchite	-15,6160731289278	0,0	15,6160731289278	0,0	0,761759664825748
2004	23	Bajo Martín	-14,8453608247423	0,0	14,8453608247423	0,0	2,61168384879725
2004	24	Campo de Daroca	-14,6718146718147	0,0	14,6718146718147	0,0	2,16216216216216
2004	25	Jiloca	-11,6241290928125	0,0	11,6241290928125	0,0	2,81578282372478
2004	26	Cuencas Mineras	-9,439966058549	0,0	9,439966058549	0,0	2,12134068731438
2004	27	Andorra-Sierra de Arcos	-9,6874018926313	0,0	9,6874018926313	0,0	2,06305781046778
2004	28	Bajo Aragón	-11,9594083610334	0,0	11,9594083610334	0,0	5,02998645772877
2004	29	Comunidad de Teruel	-11,6698708219502	0,0	11,6698708219502	0,0	4,90179545122376
2004	30	Maestrazgo	-11,2179487179487	0,0	11,2179487179487	0,0	0,801282051282051
2004	31	Sierra de Albarracín	-12,6621055856224	0,0	12,6621055856224	0,0	1,63382007556418
2004	32	Gúdar-Javalambre	-11,8486277354613	0,0	11,8486277354613	0,0	3,02260911618909
2004	33	Matarraña / Matarranya	-12,4202173538037	0,0	12,4202173538037	0,0	1,72503018802829
2003	01	La Jacetania	-11,1107929326193	0,0	11,1107929326193	0,0	3,89450473926863
2003	02	Alto Gállego	-9,3915239523321	0,0	9,3915239523321	0,0	4,26169994475574
2003	03	Sobrarbe	-14,5785219399538	0,0	14,5785219399538	0,0	2,02078521939954
2003	04	La Ribagorza	-12,8163791713687	0,0	12,8163791713687	0,0	3,38545864904079
2003	05	Cinco Villas	-11,0928262327056	0,0	11,0928262327056	0,0	3,53507649174133
2003	06	Hoya de Huesca / Plana de Uesca	-11,7669815274509	0,0	11,7669815274509	0,0	4,48112447209775
2003	07	Somontano de Barbastro	-13,3747519199241	0,0	13,3747519199241	0,0	3,36526016049702
2003	08	Cinca Medio	-10,9070034443169	0,0	10,9070034443169	0,0	3,66510642055992
2003	09	La Litera / La Llitera	-13,1375166889186	0,0	13,1375166889186	0,0	3,09746328437917
2003	10	Los Monegros	-12,6663958129197	0,0	12,6663958129197	0,0	2,24649284229142
2003	11	Bajo Cinca / Baix Cinca	-11,6440736878693	0,0	11,6440736878693	0,0	3,04136253041363
2003	12	Tarazona y el Moncayo	-13,4363686995266	0,0	13,4363686995266	0,0	4,59482038429407
2003	13	Campo de Borja	-15,2054125688777	0,0	15,2054125688777	0,0	3,90597754062914
2003	14	Aranda	-11,4670322821887	0,0	11,4670322821887	0,0	3,48996634675309
2003	15	Ribera Alta del Ebro	-15,0852832776206	0,0	15,0852832776206	0,0	5,31413388188909
2003	16	Valdejalón	-12,7823780046628	0,0	12,7823780046628	0,0	4,18040035372618
2003	17	D.C. Zaragoza	-9,63932182592588	0,0	9,63932182592588	0,0	5,2724258763288
2003	18	Ribera Baja del Ebro	-10,689990281827	0,0	10,689990281827	0,0	3,1314112946766
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	-13,3839470903612	0,0	13,3839470903612	0,0	4,46131569678707
2003	20	Comunidad de Calatayud	-14,2384759648603	0,0	14,2384759648603	0,0	3,60280327707038
2003	21	Campo de Cariñena	-15,1161705701222	0,0	15,1161705701222	0,0	2,51936176168704
2003	22	Campo de Belchite	-17,5190731845154	0,0	17,5190731845154	0,0	0,565131393048884
2003	23	Bajo Martín	-14,281790716836	0,0	14,281790716836	0,0	2,60917330403735
2003	24	Campo de Daroca	-17,3791605244782	0,0	17,3791605244782	0,0	2,32756614167119
2003	25	Jiloca	-12,5539711911759	0,0	12,5539711911759	0,0	3,33805014331846
2003	26	Cuencas Mineras	-11,8625218450458	0,0	11,8625218450458	0,0	2,75379971402849
2003	27	Andorra-Sierra de Arcos	-9,06764824707097	0,0	9,06764824707097	0,0	4,04004129819994
2003	28	Bajo Aragón	-13,215859030837	0,0	13,215859030837	0,0	5,87371512481645
2003	29	Comunidad de Teruel	-11,8643104721859	0,0	11,8643104721859	0,0	4,93209841468265
2003	30	Maestrazgo	-16,1290322580645	0,0	16,1290322580645	0,0	2,68817204301075
2003	31	Sierra de Albarracín	-12,9817444219067	0,0	12,9817444219067	0,0	2,23123732251521
2003	32	Gúdar-Javalambre	-14,9410384639131	0,0	14,9410384639131	0,0	3,08699141816386
2003	33	Matarraña / Matarranya	-16,3218390804598	0,0	16,3218390804598	0,0	2,41379310344828
