Comarca código	Comarca nombre	Año	Orden	Votos	Siglas
07	Somontano de Barbastro	2011	5	129,0	EQUO
07	Somontano de Barbastro	2011	6	68,0	PACMA
07	Somontano de Barbastro	2011	7	0,0	Eb
07	Somontano de Barbastro	2011	8	37,0	PCPE
07	Somontano de Barbastro	2011	9	32,0	PUM+J
07	Somontano de Barbastro	2011	10	53,0	PIRATA
07	Somontano de Barbastro	2011	11	11,0	UCE
07	Somontano de Barbastro	2011	12	0,0	DeC
07	Somontano de Barbastro	2011	13	0,0	PH
07	Somontano de Barbastro	2011	14	0,0	P-LIB
07	Somontano de Barbastro	2011	15	0,0	SXT
08	Cinca Medio	2011	1	5968,0	PP-PAR
08	Cinca Medio	2011	2	4432,0	PSOE
08	Cinca Medio	2011	3	1086,0	CHA-IU
08	Cinca Medio	2011	4	441,0	UPyD
08	Cinca Medio	2011	5	66,0	EQUO
08	Cinca Medio	2011	6	45,0	PACMA
08	Cinca Medio	2011	7	0,0	Eb
08	Cinca Medio	2011	8	45,0	PCPE
08	Cinca Medio	2011	9	22,0	PUM+J
08	Cinca Medio	2011	10	44,0	PIRATA
08	Cinca Medio	2011	11	10,0	UCE
08	Cinca Medio	2011	12	0,0	DeC
08	Cinca Medio	2011	13	0,0	PH
08	Cinca Medio	2011	14	0,0	P-LIB
08	Cinca Medio	2011	15	0,0	SXT
09	La Litera / La Llitera	2011	1	5168,0	PP-PAR
09	La Litera / La Llitera	2011	2	3448,0	PSOE
09	La Litera / La Llitera	2011	3	612,0	CHA-IU
09	La Litera / La Llitera	2011	4	291,0	UPyD
09	La Litera / La Llitera	2011	5	61,0	EQUO
09	La Litera / La Llitera	2011	6	52,0	PACMA
09	La Litera / La Llitera	2011	7	0,0	Eb
09	La Litera / La Llitera	2011	8	31,0	PCPE
09	La Litera / La Llitera	2011	9	33,0	PUM+J
09	La Litera / La Llitera	2011	10	49,0	PIRATA
09	La Litera / La Llitera	2011	11	10,0	UCE
09	La Litera / La Llitera	2011	12	0,0	DeC
09	La Litera / La Llitera	2011	13	0,0	PH
09	La Litera / La Llitera	2011	14	0,0	P-LIB
09	La Litera / La Llitera	2011	15	0,0	SXT
10	Los Monegros	2011	1	6414,0	PP-PAR
10	Los Monegros	2011	2	4368,0	PSOE
10	Los Monegros	2011	3	836,0	CHA-IU
10	Los Monegros	2011	4	357,0	UPyD
10	Los Monegros	2011	5	77,0	EQUO
10	Los Monegros	2011	6	28,0	PACMA
10	Los Monegros	2011	7	11,0	Eb
10	Los Monegros	2011	8	30,0	PCPE
10	Los Monegros	2011	9	19,0	PUM+J
10	Los Monegros	2011	10	23,0	PIRATA
10	Los Monegros	2011	11	6,0	UCE
10	Los Monegros	2011	12	2,0	DeC
10	Los Monegros	2011	13	1,0	PH
10	Los Monegros	2011	14	1,0	P-LIB
10	Los Monegros	2011	15	0,0	SXT
11	Bajo Cinca / Baix Cinca	2011	1	6498,0	PP-PAR
11	Bajo Cinca / Baix Cinca	2011	2	4062,0	PSOE
11	Bajo Cinca / Baix Cinca	2011	3	592,0	CHA-IU
11	Bajo Cinca / Baix Cinca	2011	4	321,0	UPyD
11	Bajo Cinca / Baix Cinca	2011	5	56,0	EQUO
11	Bajo Cinca / Baix Cinca	2011	6	51,0	PACMA
11	Bajo Cinca / Baix Cinca	2011	7	16,0	Eb
11	Bajo Cinca / Baix Cinca	2011	8	48,0	PCPE
11	Bajo Cinca / Baix Cinca	2011	9	33,0	PUM+J
11	Bajo Cinca / Baix Cinca	2011	10	39,0	PIRATA
11	Bajo Cinca / Baix Cinca	2011	11	12,0	UCE
11	Bajo Cinca / Baix Cinca	2011	12	1,0	DeC
11	Bajo Cinca / Baix Cinca	2011	13	4,0	PH
11	Bajo Cinca / Baix Cinca	2011	14	2,0	P-LIB
11	Bajo Cinca / Baix Cinca	2011	15	0,0	SXT
12	Tarazona y el Moncayo	2011	1	4209,0	PP-PAR
12	Tarazona y el Moncayo	2011	2	2777,0	PSOE
12	Tarazona y el Moncayo	2011	3	903,0	CHA-IU
12	Tarazona y el Moncayo	2011	4	275,0	UPyD
12	Tarazona y el Moncayo	2011	5	50,0	EQUO
12	Tarazona y el Moncayo	2011	6	25,0	PACMA
12	Tarazona y el Moncayo	2011	7	29,0	Eb
12	Tarazona y el Moncayo	2011	8	15,0	PCPE
12	Tarazona y el Moncayo	2011	9	14,0	PUM+J
12	Tarazona y el Moncayo	2011	10	0,0	PIRATA
12	Tarazona y el Moncayo	2011	11	11,0	UCE
12	Tarazona y el Moncayo	2011	12	5,0	DeC
12	Tarazona y el Moncayo	2011	13	14,0	PH
12	Tarazona y el Moncayo	2011	14	6,0	P-LIB
12	Tarazona y el Moncayo	2011	15	0,0	SXT
13	Campo de Borja	2011	1	3988,0	PP-PAR
13	Campo de Borja	2011	2	3295,0	PSOE
13	Campo de Borja	2011	3	659,0	CHA-IU
13	Campo de Borja	2011	4	250,0	UPyD
13	Campo de Borja	2011	5	31,0	EQUO
13	Campo de Borja	2011	6	26,0	PACMA
13	Campo de Borja	2011	7	17,0	Eb
13	Campo de Borja	2011	8	14,0	PCPE
13	Campo de Borja	2011	9	7,0	PUM+J
13	Campo de Borja	2011	10	0,0	PIRATA
13	Campo de Borja	2011	11	4,0	UCE
13	Campo de Borja	2011	12	3,0	DeC
13	Campo de Borja	2011	13	11,0	PH
13	Campo de Borja	2011	14	5,0	P-LIB
13	Campo de Borja	2011	15	0,0	SXT
14	Aranda	2011	1	2430,0	PP-PAR
14	Aranda	2011	2	1259,0	PSOE
14	Aranda	2011	3	290,0	CHA-IU
14	Aranda	2011	4	84,0	UPyD
14	Aranda	2011	5	8,0	EQUO
14	Aranda	2011	6	3,0	PACMA
14	Aranda	2011	7	13,0	Eb
14	Aranda	2011	8	6,0	PCPE
14	Aranda	2011	9	2,0	PUM+J
14	Aranda	2011	10	0,0	PIRATA
14	Aranda	2011	11	2,0	UCE
14	Aranda	2011	12	1,0	DeC
14	Aranda	2011	13	6,0	PH
14	Aranda	2011	14	3,0	P-LIB
14	Aranda	2011	15	0,0	SXT
15	Ribera Alta del Ebro	2011	1	6345,0	PP-PAR
15	Ribera Alta del Ebro	2011	2	5839,0	PSOE
15	Ribera Alta del Ebro	2011	3	1538,0	CHA-IU
15	Ribera Alta del Ebro	2011	4	581,0	UPyD
15	Ribera Alta del Ebro	2011	5	68,0	EQUO
15	Ribera Alta del Ebro	2011	6	58,0	PACMA
15	Ribera Alta del Ebro	2011	7	46,0	Eb
15	Ribera Alta del Ebro	2011	8	25,0	PCPE
15	Ribera Alta del Ebro	2011	9	16,0	PUM+J
15	Ribera Alta del Ebro	2011	10	0,0	PIRATA
15	Ribera Alta del Ebro	2011	11	7,0	UCE
15	Ribera Alta del Ebro	2011	12	12,0	DeC
15	Ribera Alta del Ebro	2011	13	14,0	PH
15	Ribera Alta del Ebro	2011	14	11,0	P-LIB
15	Ribera Alta del Ebro	2011	15	0,0	SXT
16	Valdejalón	2011	1	7473,0	PP-PAR
16	Valdejalón	2011	2	4386,0	PSOE
16	Valdejalón	2011	3	1131,0	CHA-IU
16	Valdejalón	2011	4	584,0	UPyD
16	Valdejalón	2011	5	69,0	EQUO
16	Valdejalón	2011	6	35,0	PACMA
16	Valdejalón	2011	7	49,0	Eb
16	Valdejalón	2011	8	22,0	PCPE
16	Valdejalón	2011	9	15,0	PUM+J
16	Valdejalón	2011	10	0,0	PIRATA
16	Valdejalón	2011	11	10,0	UCE
16	Valdejalón	2011	12	12,0	DeC
16	Valdejalón	2011	13	19,0	PH
16	Valdejalón	2011	14	8,0	P-LIB
16	Valdejalón	2011	15	0,0	SXT
17	D.C. Zaragoza	2011	1	181661,0	PP-PAR
17	D.C. Zaragoza	2011	2	114693,0	PSOE
17	D.C. Zaragoza	2011	3	48982,0	CHA-IU
17	D.C. Zaragoza	2011	4	28955,0	UPyD
17	D.C. Zaragoza	2011	5	3321,0	EQUO
17	D.C. Zaragoza	2011	6	2266,0	PACMA
17	D.C. Zaragoza	2011	7	2225,0	Eb
17	D.C. Zaragoza	2011	8	835,0	PCPE
17	D.C. Zaragoza	2011	9	787,0	PUM+J
17	D.C. Zaragoza	2011	10	0,0	PIRATA
17	D.C. Zaragoza	2011	11	299,0	UCE
17	D.C. Zaragoza	2011	12	413,0	DeC
17	D.C. Zaragoza	2011	13	347,0	PH
17	D.C. Zaragoza	2011	14	317,0	P-LIB
17	D.C. Zaragoza	2011	15	0,0	SXT
18	Ribera Baja del Ebro	2011	1	2335,0	PP-PAR
18	Ribera Baja del Ebro	2011	2	2104,0	PSOE
18	Ribera Baja del Ebro	2011	3	437,0	CHA-IU
18	Ribera Baja del Ebro	2011	4	170,0	UPyD
18	Ribera Baja del Ebro	2011	5	15,0	EQUO
18	Ribera Baja del Ebro	2011	6	11,0	PACMA
18	Ribera Baja del Ebro	2011	7	14,0	Eb
18	Ribera Baja del Ebro	2011	8	7,0	PCPE
18	Ribera Baja del Ebro	2011	9	6,0	PUM+J
18	Ribera Baja del Ebro	2011	10	0,0	PIRATA
18	Ribera Baja del Ebro	2011	11	2,0	UCE
18	Ribera Baja del Ebro	2011	12	6,0	DeC
18	Ribera Baja del Ebro	2011	13	3,0	PH
18	Ribera Baja del Ebro	2011	14	4,0	P-LIB
18	Ribera Baja del Ebro	2011	15	0,0	SXT
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	1	3441,0	PP-PAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	2	2679,0	PSOE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	3	540,0	CHA-IU
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	4	244,0	UPyD
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	5	35,0	EQUO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	6	30,0	PACMA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	7	29,0	Eb
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	8	14,0	PCPE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	9	14,0	PUM+J
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	10	0,0	PIRATA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	11	3,0	UCE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	12	9,0	DeC
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	13	5,0	PH
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	14	3,0	P-LIB
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	15	0,0	SXT
20	Comunidad de Calatayud	2011	1	11331,0	PP-PAR
20	Comunidad de Calatayud	2011	2	7395,0	PSOE
20	Comunidad de Calatayud	2011	3	1452,0	CHA-IU
20	Comunidad de Calatayud	2011	4	730,0	UPyD
20	Comunidad de Calatayud	2011	5	86,0	EQUO
20	Comunidad de Calatayud	2011	6	50,0	PACMA
20	Comunidad de Calatayud	2011	7	81,0	Eb
20	Comunidad de Calatayud	2011	8	46,0	PCPE
20	Comunidad de Calatayud	2011	9	24,0	PUM+J
20	Comunidad de Calatayud	2011	10	0,0	PIRATA
20	Comunidad de Calatayud	2011	11	18,0	UCE
20	Comunidad de Calatayud	2011	12	27,0	DeC
20	Comunidad de Calatayud	2011	13	21,0	PH
20	Comunidad de Calatayud	2011	14	15,0	P-LIB
20	Comunidad de Calatayud	2011	15	0,0	SXT
21	Campo de Cariñena	2011	1	2876,0	PP-PAR
21	Campo de Cariñena	2011	2	2205,0	PSOE
21	Campo de Cariñena	2011	3	533,0	CHA-IU
21	Campo de Cariñena	2011	4	146,0	UPyD
21	Campo de Cariñena	2011	5	17,0	EQUO
21	Campo de Cariñena	2011	6	12,0	PACMA
21	Campo de Cariñena	2011	7	22,0	Eb
21	Campo de Cariñena	2011	8	10,0	PCPE
21	Campo de Cariñena	2011	9	7,0	PUM+J
21	Campo de Cariñena	2011	10	0,0	PIRATA
21	Campo de Cariñena	2011	11	2,0	UCE
21	Campo de Cariñena	2011	12	1,0	DeC
21	Campo de Cariñena	2011	13	1,0	PH
21	Campo de Cariñena	2011	14	3,0	P-LIB
21	Campo de Cariñena	2011	15	0,0	SXT
22	Campo de Belchite	2011	1	1994,0	PP-PAR
22	Campo de Belchite	2011	2	1065,0	PSOE
22	Campo de Belchite	2011	3	190,0	CHA-IU
22	Campo de Belchite	2011	4	80,0	UPyD
22	Campo de Belchite	2011	5	8,0	EQUO
22	Campo de Belchite	2011	6	4,0	PACMA
22	Campo de Belchite	2011	7	12,0	Eb
22	Campo de Belchite	2011	8	5,0	PCPE
22	Campo de Belchite	2011	9	5,0	PUM+J
22	Campo de Belchite	2011	10	0,0	PIRATA
22	Campo de Belchite	2011	11	2,0	UCE
22	Campo de Belchite	2011	12	1,0	DeC
22	Campo de Belchite	2011	13	0,0	PH
22	Campo de Belchite	2011	14	2,0	P-LIB
22	Campo de Belchite	2011	15	0,0	SXT
23	Bajo Martín	2011	1	1941,0	PP-PAR
23	Bajo Martín	2011	2	1620,0	PSOE
23	Bajo Martín	2011	3	316,0	CHA-IU
23	Bajo Martín	2011	4	72,0	UPyD
23	Bajo Martín	2011	5	0,0	EQUO
23	Bajo Martín	2011	6	6,0	PACMA
23	Bajo Martín	2011	7	12,0	Eb
23	Bajo Martín	2011	8	0,0	PCPE
23	Bajo Martín	2011	9	8,0	PUM+J
23	Bajo Martín	2011	10	6,0	PIRATA
23	Bajo Martín	2011	11	4,0	UCE
23	Bajo Martín	2011	12	0,0	DeC
23	Bajo Martín	2011	13	0,0	PH
23	Bajo Martín	2011	14	0,0	P-LIB
23	Bajo Martín	2011	15	17,0	SXT
24	Campo de Daroca	2011	1	2338,0	PP-PAR
24	Campo de Daroca	2011	2	965,0	PSOE
24	Campo de Daroca	2011	3	229,0	CHA-IU
24	Campo de Daroca	2011	4	112,0	UPyD
24	Campo de Daroca	2011	5	20,0	EQUO
24	Campo de Daroca	2011	6	3,0	PACMA
24	Campo de Daroca	2011	7	11,0	Eb
24	Campo de Daroca	2011	8	12,0	PCPE
24	Campo de Daroca	2011	9	8,0	PUM+J
24	Campo de Daroca	2011	10	0,0	PIRATA
24	Campo de Daroca	2011	11	2,0	UCE
24	Campo de Daroca	2011	12	5,0	DeC
24	Campo de Daroca	2011	13	1,0	PH
24	Campo de Daroca	2011	14	2,0	P-LIB
24	Campo de Daroca	2011	15	0,0	SXT
25	Jiloca	2011	1	4461,0	PP-PAR
25	Jiloca	2011	2	2074,0	PSOE
25	Jiloca	2011	3	463,0	CHA-IU
25	Jiloca	2011	4	217,0	UPyD
25	Jiloca	2011	5	0,0	EQUO
25	Jiloca	2011	6	18,0	PACMA
25	Jiloca	2011	7	27,0	Eb
25	Jiloca	2011	8	0,0	PCPE
25	Jiloca	2011	9	7,0	PUM+J
25	Jiloca	2011	10	15,0	PIRATA
25	Jiloca	2011	11	7,0	UCE
25	Jiloca	2011	12	0,0	DeC
25	Jiloca	2011	13	0,0	PH
25	Jiloca	2011	14	0,0	P-LIB
25	Jiloca	2011	15	1,0	SXT
26	Cuencas Mineras	2011	1	1972,0	PP-PAR
26	Cuencas Mineras	2011	2	2332,0	PSOE
26	Cuencas Mineras	2011	3	389,0	CHA-IU
26	Cuencas Mineras	2011	4	103,0	UPyD
26	Cuencas Mineras	2011	5	0,0	EQUO
26	Cuencas Mineras	2011	6	15,0	PACMA
26	Cuencas Mineras	2011	7	34,0	Eb
26	Cuencas Mineras	2011	8	0,0	PCPE
26	Cuencas Mineras	2011	9	7,0	PUM+J
26	Cuencas Mineras	2011	10	13,0	PIRATA
26	Cuencas Mineras	2011	11	6,0	UCE
26	Cuencas Mineras	2011	12	0,0	DeC
26	Cuencas Mineras	2011	13	0,0	PH
26	Cuencas Mineras	2011	14	0,0	P-LIB
26	Cuencas Mineras	2011	15	1,0	SXT
27	Andorra-Sierra de Arcos	2011	1	2573,0	PP-PAR
27	Andorra-Sierra de Arcos	2011	2	2184,0	PSOE
27	Andorra-Sierra de Arcos	2011	3	857,0	CHA-IU
27	Andorra-Sierra de Arcos	2011	4	121,0	UPyD
27	Andorra-Sierra de Arcos	2011	5	0,0	EQUO
27	Andorra-Sierra de Arcos	2011	6	16,0	PACMA
27	Andorra-Sierra de Arcos	2011	7	31,0	Eb
27	Andorra-Sierra de Arcos	2011	8	0,0	PCPE
27	Andorra-Sierra de Arcos	2011	9	10,0	PUM+J
27	Andorra-Sierra de Arcos	2011	10	14,0	PIRATA
27	Andorra-Sierra de Arcos	2011	11	7,0	UCE
27	Andorra-Sierra de Arcos	2011	12	0,0	DeC
27	Andorra-Sierra de Arcos	2011	13	0,0	PH
27	Andorra-Sierra de Arcos	2011	14	0,0	P-LIB
27	Andorra-Sierra de Arcos	2011	15	6,0	SXT
28	Bajo Aragón	2011	1	7688,0	PP-PAR
28	Bajo Aragón	2011	2	4959,0	PSOE
28	Bajo Aragón	2011	3	1160,0	CHA-IU
28	Bajo Aragón	2011	4	610,0	UPyD
28	Bajo Aragón	2011	5	0,0	EQUO
28	Bajo Aragón	2011	6	75,0	PACMA
28	Bajo Aragón	2011	7	121,0	Eb
28	Bajo Aragón	2011	8	0,0	PCPE
28	Bajo Aragón	2011	9	36,0	PUM+J
28	Bajo Aragón	2011	10	42,0	PIRATA
28	Bajo Aragón	2011	11	20,0	UCE
28	Bajo Aragón	2011	12	0,0	DeC
28	Bajo Aragón	2011	13	0,0	PH
28	Bajo Aragón	2011	14	0,0	P-LIB
28	Bajo Aragón	2011	15	98,0	SXT
29	Comunidad de Teruel	2011	1	13708,0	PP-PAR
29	Comunidad de Teruel	2011	2	7285,0	PSOE
29	Comunidad de Teruel	2011	3	1900,0	CHA-IU
29	Comunidad de Teruel	2011	4	1201,0	UPyD
29	Comunidad de Teruel	2011	5	0,0	EQUO
29	Comunidad de Teruel	2011	6	100,0	PACMA
29	Comunidad de Teruel	2011	7	156,0	Eb
29	Comunidad de Teruel	2011	8	0,0	PCPE
29	Comunidad de Teruel	2011	9	48,0	PUM+J
29	Comunidad de Teruel	2011	10	73,0	PIRATA
29	Comunidad de Teruel	2011	11	31,0	UCE
29	Comunidad de Teruel	2011	12	0,0	DeC
29	Comunidad de Teruel	2011	13	0,0	PH
29	Comunidad de Teruel	2011	14	0,0	P-LIB
29	Comunidad de Teruel	2011	15	23,0	SXT
30	Maestrazgo	2011	1	1128,0	PP-PAR
30	Maestrazgo	2011	2	637,0	PSOE
30	Maestrazgo	2011	3	131,0	CHA-IU
30	Maestrazgo	2011	4	45,0	UPyD
30	Maestrazgo	2011	5	0,0	EQUO
30	Maestrazgo	2011	6	2,0	PACMA
30	Maestrazgo	2011	7	18,0	Eb
30	Maestrazgo	2011	8	0,0	PCPE
30	Maestrazgo	2011	9	4,0	PUM+J
30	Maestrazgo	2011	10	19,0	PIRATA
30	Maestrazgo	2011	11	4,0	UCE
30	Maestrazgo	2011	12	0,0	DeC
30	Maestrazgo	2011	13	0,0	PH
30	Maestrazgo	2011	14	0,0	P-LIB
30	Maestrazgo	2011	15	10,0	SXT
31	Sierra de Albarracín	2011	1	1490,0	PP-PAR
31	Sierra de Albarracín	2011	2	1070,0	PSOE
31	Sierra de Albarracín	2011	3	206,0	CHA-IU
31	Sierra de Albarracín	2011	4	67,0	UPyD
31	Sierra de Albarracín	2011	5	0,0	EQUO
31	Sierra de Albarracín	2011	6	3,0	PACMA
31	Sierra de Albarracín	2011	7	10,0	Eb
31	Sierra de Albarracín	2011	8	0,0	PCPE
31	Sierra de Albarracín	2011	9	9,0	PUM+J
31	Sierra de Albarracín	2011	10	12,0	PIRATA
31	Sierra de Albarracín	2011	11	3,0	UCE
31	Sierra de Albarracín	2011	12	0,0	DeC
31	Sierra de Albarracín	2011	13	0,0	PH
31	Sierra de Albarracín	2011	14	0,0	P-LIB
31	Sierra de Albarracín	2011	15	1,0	SXT
32	Gúdar-Javalambre	2011	1	2396,0	PP-PAR
32	Gúdar-Javalambre	2011	2	1593,0	PSOE
32	Gúdar-Javalambre	2011	3	342,0	CHA-IU
32	Gúdar-Javalambre	2011	4	127,0	UPyD
32	Gúdar-Javalambre	2011	5	0,0	EQUO
32	Gúdar-Javalambre	2011	6	8,0	PACMA
32	Gúdar-Javalambre	2011	7	20,0	Eb
32	Gúdar-Javalambre	2011	8	0,0	PCPE
32	Gúdar-Javalambre	2011	9	6,0	PUM+J
32	Gúdar-Javalambre	2011	10	12,0	PIRATA
32	Gúdar-Javalambre	2011	11	6,0	UCE
32	Gúdar-Javalambre	2011	12	0,0	DeC
32	Gúdar-Javalambre	2011	13	0,0	PH
32	Gúdar-Javalambre	2011	14	0,0	P-LIB
32	Gúdar-Javalambre	2011	15	4,0	SXT
33	Matarraña / Matarranya	2011	1	2566,0	PP-PAR
33	Matarraña / Matarranya	2011	2	1481,0	PSOE
33	Matarraña / Matarranya	2011	3	319,0	CHA-IU
33	Matarraña / Matarranya	2011	4	87,0	UPyD
33	Matarraña / Matarranya	2011	5	0,0	EQUO
33	Matarraña / Matarranya	2011	6	14,0	PACMA
33	Matarraña / Matarranya	2011	7	36,0	Eb
33	Matarraña / Matarranya	2011	8	0,0	PCPE
33	Matarraña / Matarranya	2011	9	16,0	PUM+J
33	Matarraña / Matarranya	2011	10	10,0	PIRATA
33	Matarraña / Matarranya	2011	11	3,0	UCE
33	Matarraña / Matarranya	2011	12	0,0	DeC
33	Matarraña / Matarranya	2011	13	0,0	PH
33	Matarraña / Matarranya	2011	14	0,0	P-LIB
33	Matarraña / Matarranya	2011	15	4,0	SXT
