Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Sexo	% de población de 0 a 19 años	% de población de 20 a 64 años	% de población de 65 y más años	% de población menor de 15	% de población menor de 25	% de población menor de 35	% de población menor de 45	Edad media de la población	Índice de envejecimiento	Índice de juventud	Índice de vejez	Índice de ancianidad	Índice de sobreenvejecimiento	Tasa global de dependencia	Tasa global de dependencia ancianos	Tasa global de dependencia jóvenes	Índice estructura de población activa total	Índice reemplazamiento edad activa total	Tasa de masculinidad	Índice de maternidad	Índice de potencialidad	Personas
1998	22	22047	Banastás	Mujeres	20,4819277108434	68,6746987951807	10,8433734939759	13,2530120481928	31,3253012048193	45,7831325301205	66,2650602409639	37,6807228915663	52,9411764705882	122,222222222222	81,8181818181818	66,6666666666667	0,0	31,7460317460317	14,2857142857143	17,4603174603175	122,222222222222	60,0	0,0	8,16326530612245	95,4545454545454	83
1998	22	22048	Barbastro	Mujeres	20,9818426361802	56,8123739071957	22,2057834566241	14,9024882313383	27,6395427034297	41,9771351714862	56,960322797579	42,2344989912576	105,833333333333	67,1108419139915	149,007220216606	34,5850999394306	12,2955784373107	59,0034217279726	35,3079555175364	23,6954662104363	121,332046332046	86,3961813842482	0,0	9,01938746839	100,970245795602	7435
1998	22	22049	Barbués	Mujeres	15,5172413793103	50,0	34,4827586206896	12,0689655172414	18,9655172413793	31,0344827586207	44,8275862068966	50,1724137931034	222,222222222222	35,0	285,714285714286	20,0	25,0	87,0967741935484	64,5161290322581	22,5806451612903	93,75	33,3333333333333	0,0	0,0	100,0	58
1998	22	22050	Barbuñales	Mujeres	14,8148148148148	38,8888888888889	46,2962962962963	14,8148148148148	16,6666666666667	27,7777777777778	40,7407407407407	52,5	312,5	32,0	312,5	48,0	8,0	157,142857142857	119,047619047619	38,0952380952381	133,333333333333	0,0	0,0	14,2857142857143	100,0	54
1998	22	22051	Bárcabo	Mujeres	14,8148148148148	64,8148148148148	20,3703703703704	12,962962962963	16,6666666666667	27,7777777777778	44,4444444444444	46,5555555555556	137,5	63,6363636363636	157,142857142857	27,2727272727273	9,09090909090909	50,0	30,5555555555555	19,4444444444444	50,0	11,1111111111111	0,0	19,047619047619	53,8461538461538	54
1998	22	22052	Belver de Cinca	Mujeres	19,4319880418535	54,2600896860987	26,3079222720478	12,2571001494768	25,2615844544096	38,5650224215247	49,0284005979073	45,6420029895366	135,384615384615	46,5909090909091	214,634146341463	37,5	13,6363636363636	62,7737226277372	42,8223844282238	19,9513381995134	108,80829015544	66,6666666666667	0,0	8,18505338078292	121,904761904762	669
1998	22	22053	Benabarre	Mujeres	13,0742049469965	48,7632508833922	38,1625441696113	7,95053003533569	18,5512367491166	27,9151943462898	39,3992932862191	51,7791519434629	291,891891891892	20,8333333333333	480,0	38,4259259259259	18,9814814814815	85,5737704918033	70,8196721311475	14,7540983606557	88,0503144654088	58,974358974359	0,0	6,97674418604651	82,3529411764706	566
1998	22	22054	Benasque	Mujeres	21,4862681744749	63,6510500807754	14,8626817447496	14,0549273021002	28,59450726979	50,4038772213247	68,3360258481422	37,9717285945073	69,1729323308271	94,5652173913043	105,747126436782	39,1304347826087	8,69565217391304	40,6818181818182	20,9090909090909	19,7727272727273	191,216216216216	160,869565217391	0,0	5,61497326203209	120,134228187919	619
1998	22	22055	Berbegal	Mujeres	16,5957446808511	48,9361702127659	34,468085106383	12,3404255319149	20,4255319148936	31,9148936170213	42,9787234042553	49,6021276595745	207,692307692308	35,8024691358025	279,310344827586	38,2716049382716	16,0493827160494	88,0	64,8	23,2	82,089552238806	33,3333333333333	0,0	9,63855421686747	97,2972972972973	235
1998	22	22057	Bielsa	Mujeres	16,6666666666667	50,0	33,3333333333333	13,0630630630631	21,6216216216216	36,036036036036	46,8468468468468	47,2837837837838	200,0	39,1891891891892	255,172413793103	22,972972972973	13,5135135135135	86,5546218487395	62,1848739495798	24,3697478991597	116,666666666667	46,1538461538461	0,0	13,953488372093	122,857142857143	222
1998	22	22058	Bierge	Mujeres	11,4583333333333	46,875	41,6666666666667	6,25	14,5833333333333	27,0833333333333	36,4583333333333	53,9583333333333	363,636363636364	15,0	666,666666666667	45,0	10,0	92,0	80,0	12,0	117,391304347826	50,0	0,0	3,2258064516129	136,363636363636	96
1998	22	22059	Biescas	Mujeres	14,527027027027	53,7162162162162	31,7567567567568	10,6418918918919	20,4391891891892	35,9797297297297	47,8040540540541	47,7989864864865	218,604651162791	33,5106382978723	298,412698412698	39,3617021276596	14,3617021276596	73,6070381231672	55,1319648093842	18,475073313783	124,666666666667	51,3513513513514	0,0	9,2	127,0	592
1998	22	22060	Binaced	Mujeres	18,542199488491	52,6854219948849	28,772378516624	13,0434782608696	24,8081841432225	36,5728900255754	50,2557544757033	45,9168797953964	155,172413793103	45,3333333333333	220,588235294118	40,0	11,1111111111111	71,8681318681319	49,4505494505494	22,4175824175824	100,0	69,3877551020408	0,0	10,0	96,5753424657534	782
